epoch,loss_train,loss_val,th_best,best_fbeta
1,0.8907518088817596,0.8224531897043778,0.66,0.0894000083208084
2,0.5308463845934187,0.3297568281828347,0.39,0.1288220882415771
3,0.2524165090067046,0.1840695708484973,0.19,0.1834816485643386
4,0.1898373538681439,0.1578087180347765,0.12,0.2290976494550705
5,0.1740012912665094,0.1484729367292533,0.13,0.2774537801742553
6,0.1672060429624148,0.1410813289931265,0.14,0.3215925395488739
7,0.160886612534523,0.1326273812328355,0.22,0.3733449578285217
8,0.1538225604487317,0.1280046948310682,0.25,0.4025326073169708
9,0.1495361060755593,0.1233325401100061,0.26,0.4365685582160949
10,0.1460637971333095,0.1181428567585298,0.18,0.4606699645519256
11,0.1415247465350798,0.1151901477221715,0.22,0.4775139987468719
12,0.1386304878124168,0.1182473046799837,0.24,0.4373502135276794
13,0.1338830122245209,0.1104985104905346,0.2,0.5132910013198853
14,0.1328323325514793,0.1082417385936793,0.21,0.5166394710540771
15,0.1310163797012397,0.1041575202371104,0.27,0.5288698077201843
16,0.1261965192109346,0.1026345005227347,0.34,0.5376148819923401
17,0.123534784370235,0.1016822393541618,0.33,0.537886917591095
18,0.1241295347469193,0.1057151842672946,0.38,0.5478551387786865
19,0.1211161932349205,0.0985912478576272,0.39,0.5541729927062988
20,0.1185820568459374,0.0939688746959476,0.24,0.5668914914131165
21,0.1189045384419816,0.0957209847362364,0.32,0.5618454217910767
22,0.116751934705036,0.0922753877180107,0.33,0.5728828310966492
23,0.1143215875434024,0.0920418811551595,0.29,0.5726947784423828
24,0.1132603721533502,0.1043961790658659,0.5,0.572240948677063
25,0.1114892825803586,0.0920459554230762,0.35,0.5791165828704834
26,0.1129379428497382,0.0976603646147049,0.18,0.5836626291275024
27,0.1120879011814083,0.0892986228405419,0.22,0.591280460357666
28,0.1100193826428481,0.0879030571776931,0.29,0.5955604910850525
29,0.1102417251148394,0.0898152031004428,0.27,0.5895293354988098
30,0.1074445280964885,0.0854815720122749,0.3,0.6043949723243713
31,0.1038974090133394,0.097147816129155,0.53,0.605579137802124
32,0.1069374577807528,0.0834353880609496,0.27,0.6131525635719299
33,0.1055118150264024,0.0850392362197576,0.25,0.6115227341651917
34,0.1041539778453963,0.0851925214342141,0.32,0.6158697605133057
35,0.1034539780020713,0.0854805524192624,0.38,0.6158404350280762
36,0.101477041170001,0.0900308754989656,0.36,0.6047285199165344
37,0.1002041570735829,0.0834002175952418,0.3,0.6159460544586182
38,0.1021492352655955,0.0799057093464722,0.27,0.6289861798286438
39,0.1000286398349063,0.0816035712043107,0.3,0.6264362335205078
40,0.0992032051405736,0.0866520962977813,0.35,0.6168798804283142
41,0.0987278884649276,0.0802102064934827,0.36,0.6359221935272217
42,0.0978901376255921,0.0821057652770462,0.3,0.6269173622131348
43,0.0967843286693096,0.0884176614552231,0.4,0.6170488595962524
44,0.0962327769930873,0.0852352073889667,0.38,0.6266109943389893
45,0.0990186664568526,0.0831620886416758,0.37,0.6296091675758362
46,0.095027385524341,0.0798371318664591,0.35,0.6370429992675781
47,0.0936085178915943,0.085415206975856,0.42,0.5895180106163025
48,0.0959124530213219,0.0855816232703499,0.34,0.6277533769607544
49,0.0945401132106781,0.0860822116798263,0.44,0.5909023284912109
50,0.0940708810942513,0.0804363871782513,0.37,0.6202315092086792
51,0.0932969971001148,0.0867602669207726,0.39,0.6193056106567383
52,0.092651960711394,0.0799597686756465,0.38,0.6315137147903442
53,0.0917007421169962,0.0840475883776858,0.34,0.6006346344947815
54,0.0896933285679136,0.0778197115760738,0.25,0.6399831175804138
55,0.0899714798586709,0.0787780109982369,0.33,0.6349768042564392
56,0.0925132707825728,0.0761096161174572,0.34,0.6420315504074097
57,0.0904969084795032,0.0757588955052828,0.29,0.6467587947845459
58,0.0876312629984957,0.0852821986427751,0.32,0.6032742261886597
59,0.0885498137080243,0.0755623257324352,0.33,0.6398095488548279
60,0.0893840002162116,0.0810964389120118,0.3,0.626670241355896
61,0.088728283659688,0.0849893218758752,0.51,0.6301161646842957
62,0.0888767806866339,0.0780978228391732,0.31,0.6383848190307617
63,0.0889076557010412,0.077411439017219,0.38,0.6414209008216858
64,0.0873271861459527,0.0749981655912884,0.32,0.647511899471283
65,0.0854463433048554,0.0749068746059122,0.32,0.6456850171089172
66,0.088534821793437,0.0757241537636619,0.33,0.6410122513771057
67,0.0894377112867576,0.075791133220418,0.31,0.6396684646606445
68,0.0863538419614945,0.0754535492762165,0.29,0.6469201445579529
69,0.0859464965015649,0.0768148104139303,0.41,0.643822431564331
70,0.0845920127523797,0.0749651520055229,0.28,0.6482147574424744
71,0.083672295335148,0.0743824327206712,0.33,0.6525664925575256
72,0.0839203020398105,0.0751257074396994,0.31,0.6482390761375427
73,0.08446116967925,0.0752269317222348,0.36,0.6478410363197327
74,0.0857112660365445,0.079204970497196,0.43,0.6351816654205322
75,0.0864351575981293,0.0749154970112998,0.42,0.647114634513855
76,0.0838584843756897,0.0740840324532177,0.3,0.6481041312217712
77,0.0831134736857244,0.0751747634514408,0.39,0.6464730501174927
78,0.0828500858428222,0.0750095458795963,0.3,0.6446067690849304
79,0.0845704558438488,0.0769575489527088,0.35,0.641148030757904
80,0.0827914872978414,0.0775879458918915,0.28,0.6369001865386963
81,0.0826642571762204,0.0775020757721642,0.22,0.6483827829360962
82,0.0826093980457101,0.0765682301341982,0.43,0.6486768126487732
83,0.080621811066355,0.0767925591918371,0.4,0.6360897421836853
84,0.0841787921637296,0.0792726472462132,0.33,0.6293831467628479
85,0.0791313734224864,0.0736875087022781,0.33,0.6547583937644958
86,0.0818780987550105,0.1012694131961818,0.36,0.5325696468353271
87,0.0803524521844727,0.084683044892499,0.44,0.6266161203384399
88,0.0814499560424259,0.075383161873383,0.36,0.6534823775291443
89,0.0786551286705902,0.0753527784688493,0.38,0.6455032825469971
90,0.0793055496897016,0.0766952816649513,0.4,0.6420664191246033
91,0.0796869852393865,0.0755628866411871,0.42,0.6500457525253296
92,0.0791152326815894,0.0773916154531604,0.32,0.643725574016571
93,0.077774192531194,0.0764877718194561,0.3,0.6479390263557434
94,0.0797767480409571,0.0780731105261434,0.43,0.6410353779792786
95,0.0799125494116119,0.0742012261712955,0.3,0.6557780504226685
96,0.0802357827978474,0.0726078831101373,0.37,0.6594073176383972
97,0.0753786357066461,0.0755186654564182,0.41,0.6528713703155518
98,0.0769377357033746,0.0806794669479131,0.4,0.6375134587287903
99,0.0755598307667034,0.0738262897199493,0.27,0.6592136025428772
100,0.0767190138250589,0.0725768093272286,0.39,0.6556993722915649
101,0.0762517781076686,0.0743978120449741,0.29,0.6556333303451538
102,0.0768139455999646,0.0905859508883144,0.61,0.5937754511833191
103,0.0774357175028749,0.0741165124069331,0.33,0.6522412896156311
104,0.0768534528570515,0.0730098991702168,0.36,0.6554086208343506
105,0.0760780839196273,0.0740370906700017,0.35,0.6501861214637756
106,0.0765041441417166,0.0744352436671822,0.36,0.6511092185974121
107,0.0741664686053991,0.0752992941287614,0.38,0.6456493139266968
108,0.0763749602649893,0.0856016635010808,0.36,0.6200046539306641
109,0.0755600006026881,0.079017003587747,0.4,0.6359572410583496
110,0.0753241727501154,0.077319139709412,0.29,0.6357371807098389
111,0.0733065089583396,0.0710591319948434,0.34,0.6598344445228577
