epoch,loss_train,loss_val,th_best,best_fbeta
1,0.8504341629999025,0.8566794953447707,0.75,0.1256549060344696
2,0.5387799458844321,0.4135696253878005,0.39,0.1257185190916061
3,0.330521380582026,0.2826298006037448,0.27,0.1856500953435897
4,0.2521393445985658,0.2218294153188137,0.2,0.2211642861366272
5,0.2132878066705806,0.1920717716851133,0.22,0.2744187116622925
6,0.1867994312463062,0.1640431638410751,0.13,0.3152517080307007
7,0.1706072040966579,0.1730386465787887,0.31,0.3635692298412323
8,0.1596133970256362,0.1390654771251881,0.32,0.4325072765350342
9,0.1489036731954131,0.1337245639334333,0.31,0.4295810461044311
10,0.1421769210536565,0.1362917009503283,0.41,0.4796391725540161
11,0.1360280822430338,0.1182511857849486,0.2,0.4835556447505951
12,0.133756059062268,0.1264994498738583,0.16,0.4493252635002136
13,0.1299331397483391,0.1086276311506616,0.33,0.5389301180839539
14,0.1241884994187525,0.1093932910168424,0.38,0.5377930402755737
15,0.121111411601305,0.0997714431203426,0.3,0.5684484839439392
16,0.1187125237259481,0.1014043959055809,0.3,0.553206741809845
17,0.1164369626635951,0.0967664799474655,0.34,0.5805507898330688
18,0.1148880000625337,0.0943156779605023,0.28,0.576827347278595
19,0.1124785431394619,0.095107559986571,0.36,0.5885445475578308
20,0.1099763164429792,0.0906970012695231,0.29,0.6064333319664001
21,0.1072474702394434,0.0952060985121321,0.3,0.5932475328445435
22,0.1068669952984367,0.0865896330710421,0.27,0.6136420965194702
23,0.1031556610284107,0.0898492791234178,0.28,0.5979323387145996
24,0.1009120008908212,0.0858647212227608,0.35,0.6109803915023804
25,0.100694569107145,0.0819153817410164,0.28,0.6272943019866943
26,0.0990534513922674,0.0862070888756437,0.26,0.6358663439750671
27,0.0991135541881833,0.0846169200983453,0.2,0.6329784393310547
28,0.0970546948457402,0.0819144066660962,0.32,0.6366484761238098
29,0.0964763336681893,0.0876402671825378,0.55,0.633868396282196
30,0.0976558279113045,0.0827178734731167,0.29,0.6412253379821777
31,0.0935461465668465,0.0983497777042236,0.54,0.6257564425468445
32,0.0915882171929947,0.076635284388953,0.41,0.6594662666320801
33,0.0909999699531389,0.0779530778527259,0.42,0.6551379561424255
34,0.0909710486419499,0.0785502062198963,0.35,0.6522536277770996
35,0.0896287055752639,0.0744123956624497,0.35,0.6550844311714172
36,0.088101969366627,0.0735224605082197,0.31,0.6665226221084595
37,0.0877654377504118,0.0889074352193386,0.51,0.6382623314857483
38,0.085483957254993,0.074184433973216,0.35,0.661535918712616
39,0.0850140594145549,0.0719849337288673,0.28,0.6711973547935486
40,0.0850271346712751,0.0765092880167859,0.39,0.6764382123947144
41,0.0837169464278434,0.0696804502067413,0.35,0.6863206028938293
42,0.0850169228788997,0.0730744219048226,0.4,0.6801570653915405
43,0.0856694296068911,0.0752042081761867,0.37,0.6708028316497803
44,0.0838585865816899,0.073517500482341,0.4,0.6771484613418579
45,0.079435475010957,0.0729563867158078,0.37,0.691205620765686
46,0.0791328008153608,0.0698499545613502,0.42,0.6804690361022949
47,0.0786133019652749,0.0723715774873469,0.45,0.6770526170730591
48,0.081599191809073,0.0700812843885827,0.38,0.6856949925422668
49,0.077683774667925,0.0719341561990849,0.33,0.666631281375885
50,0.077117808622175,0.0729503674393004,0.48,0.6854486465454102
51,0.0767629774420389,0.0738420045756279,0.43,0.6612603664398193
52,0.0809476808245693,0.0694816215558255,0.38,0.6873176097869873
53,0.0760051530253674,0.0715197844708219,0.39,0.6846797466278076
54,0.0749782902920352,0.0679387947187778,0.41,0.6983879804611206
55,0.0743384595760809,0.0690114427199389,0.43,0.6975427269935608
56,0.0769968582184187,0.068842563778162,0.33,0.6934296488761902
57,0.0722730646109474,0.0708964542347066,0.4,0.6747087836265564
58,0.0737389881895589,0.0700327706067486,0.29,0.6819120645523071
59,0.0731482974253594,0.070104494690895,0.4,0.6848114728927612
60,0.0709495164986167,0.0737461864631226,0.3,0.674191415309906
61,0.0720707123034766,0.0672466002721735,0.38,0.6964398622512817
62,0.0692568696436605,0.0676836784374206,0.44,0.6979872584342957
63,0.0715956709214619,0.0685802185709806,0.39,0.6896342039108276
64,0.0705333906491952,0.0717136839682117,0.33,0.6674246788024902
65,0.0678155993377523,0.0716098936155755,0.45,0.6755191683769226
66,0.0681361549799995,0.0677035479865809,0.27,0.6949674487113953
67,0.069096624046298,0.0710234515606722,0.48,0.6904739737510681
68,0.0661917586278702,0.0694781904049376,0.35,0.6755951642990112
69,0.066359455863546,0.0711028448286208,0.24,0.6769442558288574
70,0.0651872683582561,0.0690722246753408,0.42,0.6769937872886658
71,0.0647815335741532,0.0681419660277823,0.56,0.6940666437149048
72,0.0687102933813418,0.0648409640614656,0.41,0.7051382064819336
73,0.0664159363002649,0.0659457273147207,0.33,0.7004905343055725
74,0.0612036666433726,0.0747657984970732,0.27,0.6578933596611023
75,0.068235703477902,0.0862171006329516,0.42,0.6315920352935791
76,0.0675601658211755,0.0734726762835015,0.5700000000000001,0.6899400949478149
77,0.065286557842046,0.0672415805623886,0.31,0.686354398727417
78,0.0626658742981297,0.066749198560385,0.37,0.6988639235496521
79,0.0643231099404926,0.0758454016548522,0.37,0.669292151927948
80,0.065200214260923,0.0685323883402854,0.45,0.6810405850410461
81,0.0662536461238882,0.0762350937311953,0.46,0.6508309841156006
82,0.0612912796637309,0.0804550207834294,0.65,0.6546634435653687
83,0.0587446080919887,0.0654721276319407,0.34,0.6950345039367676
84,0.0596173297580597,0.0631697069298713,0.33,0.7120985984802246
85,0.0631646245584956,0.0708056984746709,0.51,0.6760492324829102
86,0.0596698788526867,0.0751236035151684,0.56,0.6678817272186279
87,0.0626700534418757,0.0668392396591445,0.39,0.6973799467086792
88,0.0592022207964743,0.0661497593243071,0.34,0.6993904709815979
89,0.0628493978043219,0.0661402564654324,0.41,0.7128033638000488
90,0.0654711263719946,0.0663096769217481,0.33,0.6979605555534363
91,0.05996083180154,0.0741700960442106,0.37,0.6838453412055969
92,0.0601011493708938,0.0769747037519799,0.39,0.6589369177818298
93,0.0646699913843934,0.0827581658166773,0.25,0.6574852466583252
94,0.0588798431147422,0.0662817595962514,0.28,0.7109537124633789
95,0.0567797141216163,0.0642850755694064,0.36,0.7077733874320984
96,0.0598194874956139,0.0689206325468864,0.39,0.6884494423866272
97,0.0595868580708546,0.0646331865102686,0.39,0.7011076211929321
98,0.0578287187165447,0.0681374269200766,0.45,0.6903879046440125
99,0.0547809479425528,0.063592971044969,0.37,0.7114743590354919
100,0.05529843908402,0.0740332731858212,0.4,0.6828920245170593
101,0.0585431245288678,0.0682216534747722,0.34,0.6969718933105469
102,0.0569789877427475,0.0670756081000287,0.35,0.7030039429664612
103,0.0552124640904366,0.0726820139333288,0.29,0.6719081401824951
104,0.0535399070342204,0.0677325228585841,0.34,0.693114161491394
105,0.0590942074112328,0.0642885287549901,0.36,0.713792622089386
106,0.0586729738661753,0.0688106849234789,0.39,0.707537829875946
107,0.0537411999090441,0.0668856931969206,0.41,0.7033530473709106
108,0.0568888529203832,0.0679086867640627,0.44,0.6989923715591431
109,0.0571486414144081,0.0704077274162084,0.4,0.6892526745796204
110,0.0564231299129979,0.0647305287420749,0.41,0.7030684351921082
111,0.0571670724877289,0.0611415145165742,0.37,0.726291835308075
112,0.0511011511885694,0.0650994562088175,0.38,0.7133070230484009
113,0.0527840560169092,0.0668373161411665,0.37,0.7006904482841492
114,0.0596201416770262,0.0659576770552295,0.47,0.710458517074585
115,0.0525947089240487,0.0670568192417317,0.4,0.6997447609901428
116,0.0557590369434495,0.0666355720146539,0.29,0.7017320990562439
117,0.0568422470840492,0.0648250817618471,0.37,0.7198757529258728
118,0.0537073909571128,0.0707994718500908,0.46,0.6928830146789551
119,0.0495339510962367,0.065797370997198,0.37,0.7154524326324463
120,0.0566813923418521,0.0950495275728246,0.19,0.6847988963127136
121,0.0527557949469025,0.0663647342948837,0.36,0.7133046388626099
122,0.0486481011911694,0.0638705419891692,0.34,0.7221369743347168
123,0.053200129153473,0.0650888484446926,0.43,0.7100192904472351
124,0.0538402851571195,0.064757533609233,0.34,0.7189260721206665
125,0.0513773198439074,0.065058780635925,0.38,0.7185998558998108
126,0.0516778785668845,0.0682944752910035,0.32,0.6971595883369446
127,0.0506667800846376,0.065167088854186,0.3,0.718905508518219
128,0.0535584123139934,0.0660558329855508,0.43,0.7090500593185425
129,0.0524502878742558,0.0665189323035326,0.31,0.7010990977287292
130,0.055867010734177,0.0649377933525024,0.47,0.713690996170044
131,0.0498794375719236,0.0659758516765655,0.4,0.7142394185066223
132,0.049401339153493,0.0686702988645497,0.3,0.7108989953994751
133,0.0496156824287027,0.0655958039012361,0.4,0.7158896923065186
134,0.0522974473291209,0.0685248000824705,0.36,0.7110399603843689
135,0.0513428093665944,0.0713696226556884,0.23,0.7137972116470337
136,0.0483423460807119,0.0660511345226079,0.35,0.7130052447319031
137,0.0516665618600589,0.0661778185278811,0.45,0.7157244682312012
138,0.0474077613758189,0.0688933145968203,0.44,0.7038032412528992
139,0.0449420012733233,0.0690619544066647,0.35,0.7103089690208435
140,0.0474547652627474,0.0658970859218785,0.36,0.7165376543998718
141,0.0495245205371507,0.068693491412287,0.46,0.7038689255714417
142,0.0467697399934487,0.0677428411200959,0.32,0.7117051482200623
143,0.0514051069638558,0.06697296331379,0.38,0.7010030150413513
144,0.0527034098980948,0.0715753943362134,0.42,0.6853763461112976
145,0.0487617343165246,0.0709092326145222,0.39,0.6997341513633728
146,0.0454923121923846,0.0664447489729587,0.3,0.7159656882286072
147,0.0470557802423302,0.0701099447906017,0.33,0.7000319361686707
148,0.0447777523393077,0.0698837707651422,0.38,0.7042420506477356
149,0.049294030310453,0.0736680727531301,0.41,0.6957281827926636
150,0.04474089585710317,0.07363768615462679,0.38,0.6822630167007446
