epoch,loss_train,loss_val,th_best,best_fbeta
1,0.6716893760431478,0.6451852398040967,0.52,0.1088260263204574
2,0.5096493676752492,0.3320551904348227,0.29,0.1465713530778885
3,0.3126993486937535,0.2348386954802733,0.46,0.3209465146064758
4,0.2189603611635036,0.16424476985748,0.34,0.4976346492767334
5,0.1675304559742944,0.13683248960819,0.33,0.5492639541625977
6,0.1429987921991061,0.1225911604288296,0.39,0.5845115184783936
7,0.1289066503487943,0.1084442813044939,0.44,0.5917494893074036
8,0.1165529393267222,0.0974939952676112,0.41,0.6299876570701599
9,0.1122603486471933,0.0959623257319132,0.49,0.6203115582466125
10,0.1022665178155438,0.0847375369033752,0.37,0.6434164047241211
11,0.098151820907649,0.0847372022003699,0.45,0.6312593221664429
12,0.0931619274162171,0.0849804898294118,0.35,0.6134235262870789
13,0.088757431718157,0.0768498740135095,0.41,0.6513756513595581
14,0.0847058383819883,0.0757892309473111,0.33,0.6433048844337463
15,0.078975925645731,0.0910838914987368,0.15,0.5885992050170898
16,0.0787254766653024,0.0732820718907392,0.46,0.6568112969398499
17,0.0788416162037286,0.0759994454490832,0.32,0.6344324946403503
18,0.0740061573236541,0.0696431732712647,0.42,0.6708223223686218
19,0.0731588909362518,0.0699725740422041,0.49,0.6740682721138
20,0.0700484035624582,0.0737409718716756,0.3,0.6333880424499512
21,0.07035787467537,0.0675217538880996,0.47,0.6904486417770386
22,0.0668084887316042,0.0682581628744418,0.27,0.6767936944961548
23,0.0676670515582029,0.0683186054229736,0.34,0.6799453496932983
24,0.0630520262431689,0.0627613362784569,0.3,0.7069857120513916
25,0.0637692145347723,0.0604492986144927,0.42,0.7172146439552307
26,0.0630496999992321,0.0639034874546222,0.48,0.7134493589401245
27,0.0671754100324002,0.0621700750138515,0.39,0.7118315696716309
28,0.0647700062189491,0.0618861438945317,0.36,0.7200711369514465
29,0.0585873493037382,0.0601330792101529,0.33,0.7253880500793457
30,0.0583668938506186,0.0629483224012148,0.32,0.7121713161468506
31,0.0579072836818485,0.059725509956479,0.38,0.7236316800117493
32,0.056486009664098,0.0589068619868694,0.46,0.7306467890739441
33,0.0599707403647925,0.06253257403389,0.4,0.7159336805343628
34,0.0564271356958432,0.0593893841291085,0.36,0.7319332957267761
35,0.054452608319503,0.0599572695791721,0.36,0.7246178388595581
36,0.0526141566284352,0.0583644171173756,0.34,0.7343770265579224
37,0.0542443826666717,0.0619090444002396,0.36,0.7230821251869202
38,0.0517862566822716,0.065928062567344,0.4,0.7229969501495361
39,0.0520144010066602,0.0605304779914709,0.29,0.7355656623840332
40,0.0523554995384211,0.0590693993159593,0.39,0.7262290716171265
41,0.0516510443450171,0.0625211099783579,0.38,0.7191559672355652
42,0.05248115581856,0.0648284443678,0.38,0.7113951444625854
43,0.0541172094099511,0.0594045424308532,0.35,0.7307714819908142
44,0.0495053803260426,0.0619829490016668,0.32,0.7226582169532776
45,0.0558141701706873,0.0614333546314484,0.47,0.7321805357933044
46,0.0513964206092219,0.0657571014016866,0.38,0.7129473686218262
47,0.0514756163798048,0.0796757561083023,0.39,0.6941644549369812
48,0.0511154202192766,0.0698449369042347,0.45,0.717819094657898
49,0.0480464726862349,0.0619610350292462,0.48,0.7271063327789307
50,0.0506996132529344,0.0644811444366589,0.4,0.7139214277267456
51,0.0557872767724064,0.0614247858906403,0.32,0.7283734679222107
52,0.0473631963997183,0.0737623249968657,0.38,0.7119823098182678
53,0.0471605966866911,0.0692928942541281,0.36,0.7090233564376831
54,0.0460367581323428,0.0639841385567799,0.39,0.7234812378883362
55,0.045438533153209,0.071903401078322,0.36,0.7147815227508545
56,0.0443723735443512,0.0649404477041501,0.46,0.7274947166442871
57,0.0438576828280679,0.067503514389197,0.37,0.7241750359535217
58,0.0441870138752613,0.0661647340808159,0.37,0.7199904918670654
59,0.0486847384724877,0.0615452311646479,0.33,0.7291960120201111
60,0.0439017568135338,0.0602434991070857,0.34,0.7468228936195374
61,0.0442728387199885,0.0646424497931431,0.44,0.733581006526947
62,0.0424217846516375,0.0656932667852976,0.32,0.7314718961715698
63,0.0428405082724636,0.0682794602635579,0.35,0.7257124781608582
64,0.0436047080888257,0.0647090920844139,0.33,0.7319608926773071
65,0.0413626590383922,0.077548850996372,0.41,0.724405825138092
66,0.041569306850913,0.066932665470701,0.37,0.7211466431617737
67,0.0485358879593692,0.0656943286840732,0.54,0.7290701270103455
68,0.0463503101928551,0.0624558629038242,0.32,0.7413143515586853
69,0.0416274111590032,0.0713817793875932,0.38,0.7119535803794861
70,0.0404294356064223,0.0671334254722564,0.42,0.7332244515419006
71,0.0403788307753627,0.0637008904073482,0.47,0.7425583600997925
72,0.039857345213514,0.0683264967340689,0.44,0.7244870662689209
73,0.0397645180541302,0.0624979245357024,0.4,0.7381874322891235
74,0.0386405353046665,0.0718267687047139,0.46,0.7305877804756165
75,0.0390566681099999,0.0703815686014982,0.39,0.7357732057571411
76,0.0408593495756131,0.078887715553626,0.38,0.6954595446586609
77,0.0417682694814811,0.0656768813347205,0.39,0.7419186234474182
78,0.0391803861399832,0.0652916308683462,0.43,0.7418451309204102
79,0.0380062537483647,0.0734569132328033,0.36,0.7223906517028809
80,0.0383787268269087,0.0826192412238854,0.35,0.714698076248169
81,0.0380220470366431,0.0737947629621395,0.37,0.7239479422569275
82,0.0382489386362387,0.0617557873424047,0.42,0.7491809129714966
83,0.0423567861542425,0.0763808014110112,0.34,0.698339581489563
84,0.0398636965057113,0.0891510354689298,0.33,0.7010985612869263
85,0.0373911076093436,0.0924444268338191,0.29,0.6976777911186218
86,0.036444513614853,0.0873215954082134,0.32,0.7083991169929504
87,0.0361545438210723,0.0771723836182783,0.31,0.7194381356239319
88,0.0363078823177215,0.0768131108429187,0.36,0.7047299146652222
89,0.0430616262676634,0.0836705290354215,0.42,0.7073699235916138
90,0.0372151216420109,0.0796270562001527,0.4,0.7237124443054199
91,0.0350754279843151,0.0795823431167847,0.36,0.734501838684082
92,0.0361074634264083,0.085664054713188,0.38,0.7036764025688171
93,0.0353973300791797,0.0967906965659214,0.34,0.7076115012168884
