                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     10,                 2.1341,                 3.6077,                 1.5768,                 1.1502,                0.53826,                0.40976,                0.43089,                0.20679,                0.47589,                0.36228,                0.35725,                0.13808,                  1.667,                 2.8359,                 1.5394,                 1.0673,              8.218e-05,              8.218e-05,              8.218e-05
                     11,                 2.1205,                 3.6105,                 1.5632,                 1.1467,                 0.5546,                0.32488,                0.39878,                0.18778,                0.48798,                0.28585,                0.32688,                0.12593,                 1.7304,                 3.0591,                 1.6683,                 1.0804,               8.02e-05,               8.02e-05,               8.02e-05
                     12,                 2.1145,                 3.5918,                 1.5587,                 1.1438,                 0.5146,                0.41062,                0.41837,                0.20308,                0.47823,                0.37528,                0.36679,                 0.1468,                  1.675,                 2.7335,                 1.5049,                 1.0695,              7.822e-05,              7.822e-05,              7.822e-05
                     13,                 2.1121,                 3.5934,                 1.5539,                 1.1442,                0.52626,                0.44943,                0.44231,                0.21265,                0.46001,                0.39285,                0.36181,                0.14195,                 1.6792,                 2.6869,                 1.4609,                 1.0696,              7.624e-05,              7.624e-05,              7.624e-05
                     14,                 2.1032,                  3.582,                 1.5445,                 1.1421,                 0.5506,                0.55935,                0.54183,                0.26222,                0.49561,                0.49496,                0.45375,                0.17663,                 1.5838,                    2.4,                 1.2824,                 1.0421,              7.426e-05,              7.426e-05,              7.426e-05
                     15,                 2.0999,                 3.5831,                 1.5398,                 1.1389,                0.52775,                0.49919,                0.49522,                  0.242,                0.48017,                0.44187,                 0.4129,                0.16311,                 1.6205,                 2.6161,                 1.3738,                 1.0493,              7.228e-05,              7.228e-05,              7.228e-05
                     16,                 2.0877,                 3.5706,                 1.5297,                 1.1408,                0.53367,                0.43837,                0.45121,                0.22078,                0.47483,                0.38341,                0.36777,                 0.1447,                 1.6692,                  2.801,                 1.4378,                 1.0694,               7.03e-05,               7.03e-05,               7.03e-05
                     17,                 2.0764,                 3.5635,                 1.5225,                 1.1355,                0.53385,                0.31057,                0.34793,                0.16783,                0.46112,                0.26826,                0.26597,                0.09923,                 1.8277,                 3.1481,                 1.6661,                 1.1006,              6.832e-05,              6.832e-05,              6.832e-05
                     18,                   2.08,                 3.5598,                 1.5231,                 1.1369,                0.50823,                0.42247,                0.42293,                0.20661,                0.45161,                0.36846,                0.34211,                0.13076,                 1.6949,                 2.8851,                 1.4965,                 1.0731,              6.634e-05,              6.634e-05,              6.634e-05
                     19,                 2.0717,                  3.553,                 1.5112,                 1.1349,                 0.5095,                0.39187,                0.41107,                0.19985,                0.45398,                0.34472,                0.33523,                0.13233,                 1.7092,                 2.9435,                 1.5344,                  1.077,              6.436e-05,              6.436e-05,              6.436e-05
                     20,                  2.066,                  3.546,                 1.5064,                 1.1336,                0.48889,                0.19447,                0.24523,                0.11361,                0.42649,                 0.1665,                0.19003,                0.07232,                 2.0723,                 3.5669,                 1.9033,                 1.1518,              6.238e-05,              6.238e-05,              6.238e-05
                     21,                 2.0672,                  3.548,                 1.5044,                  1.135,                 0.5304,                0.41213,                0.43041,                0.20641,                0.45193,                0.35415,                  0.337,                 0.1276,                 1.6958,                 2.8162,                 1.5051,                 1.0773,               6.04e-05,               6.04e-05,               6.04e-05
