                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     33,                 1.5878,                 2.1638,                 1.2786,                 1.1242,                0.66044,                0.63805,                 0.6779,                0.34352,                0.67627,                0.65218,                 0.6988,                 0.3335,                 1.6057,                 2.1078,                 1.2071,                   1.12,              0.0018416,              0.0018416,              0.0018416
                     34,                 1.5847,                 2.1539,                 1.2844,                 1.1393,                0.65108,                 0.6439,                0.67268,                0.34401,                0.66422,                0.65424,                0.68999,                0.33869,                 1.6164,                 2.0317,                 1.1998,                 1.1359,              0.0018367,              0.0018367,              0.0018367
                     35,                 1.5849,                 2.1611,                 1.2862,                 1.1337,                0.63099,                0.64115,                0.64802,                0.32905,                 0.6507,                0.65236,                0.66549,                0.32726,                 1.6366,                 2.0421,                 1.2269,                 1.1324,              0.0018317,              0.0018317,              0.0018317
                     36,                 1.5881,                  2.157,                 1.2948,                   1.13,                0.64246,                0.63402,                0.65874,                0.34105,                0.65198,                0.64228,                0.67099,                0.31872,                 1.5899,                  2.142,                 1.2269,                 1.1225,              0.0018267,              0.0018267,              0.0018267
                     37,                 1.5888,                 2.1425,                 1.2782,                 1.1291,                0.66104,                 0.6361,                0.67471,                0.34411,                 0.6705,                 0.6452,                0.68429,                0.32465,                 1.6149,                 2.1364,                 1.1894,                 1.1324,              0.0018218,              0.0018218,              0.0018218
                     38,                 1.5803,                 2.1435,                 1.2491,                 1.1229,                0.63953,                0.64455,                0.66004,                0.34148,                0.64856,                0.65366,                0.67248,                0.32107,                 1.6051,                 2.1137,                 1.2158,                 1.1242,              0.0018168,              0.0018168,              0.0018168
                     39,                 1.5638,                 2.1598,                 1.2681,                 1.1308,                0.65714,                0.63447,                0.66748,                0.33642,                0.67786,                0.65144,                0.69542,                 0.3391,                 1.6234,                 2.0264,                 1.2064,                 1.1279,              0.0018119,              0.0018119,              0.0018119
                     40,                 1.5752,                 2.1307,                 1.2842,                 1.1198,                0.63777,                0.63545,                0.66528,                0.34198,                0.66387,                0.62829,                 0.6727,                0.32322,                 1.5851,                 2.0648,                 1.2204,                 1.1256,              0.0018069,              0.0018069,              0.0018069
                     41,                 1.5581,                 2.1029,                 1.2606,                 1.1234,                0.63134,                0.64994,                0.66933,                0.34627,                0.65329,                0.65528,                0.68622,                0.33266,                 1.6012,                 2.0636,                 1.1965,                 1.1219,               0.001802,               0.001802,               0.001802
                     42,                 1.5756,                 2.1378,                 1.2661,                 1.1282,                0.63596,                0.62016,                0.65739,                0.34228,                0.63782,                0.62602,                0.65821,                  0.306,                 1.5698,                 2.1328,                 1.2244,                 1.1133,              0.0017971,              0.0017971,              0.0017971
                     43,                 1.5508,                 2.1149,                 1.2492,                 1.1148,                0.62288,                0.64508,                0.63838,                0.32824,                0.64382,                0.66013,                0.66482,                0.32227,                 1.6128,                  2.043,                  1.236,                 1.1306,              0.0017921,              0.0017921,              0.0017921
                     44,                 1.5556,                 2.1314,                  1.257,                 1.1164,                0.64423,                0.63772,                0.66508,                0.34115,                0.65705,                0.65041,                0.67737,                 0.3207,                 1.5879,                 2.1284,                 1.1928,                 1.1173,              0.0017872,              0.0017872,              0.0017872
                     45,                  1.582,                 2.1552,                 1.2654,                 1.1264,                0.65393,                0.65198,                 0.6759,                0.35584,                0.66339,                0.65437,                 0.6814,                 0.3274,                 1.5777,                 2.1183,                 1.1712,                 1.1132,              0.0017822,              0.0017822,              0.0017822
                     46,                 1.5568,                 2.1183,                 1.2384,                 1.1188,                0.65937,                0.63512,                0.67374,                0.34654,                 0.6701,                0.64358,                0.68706,                 0.3279,                 1.6087,                 2.1491,                 1.1927,                 1.1213,              0.0017772,              0.0017772,              0.0017772
                     47,                 1.5576,                 2.1117,                 1.2513,                  1.114,                0.66338,                0.63382,                0.67855,                0.35867,                0.67363,                0.64163,                0.68475,                0.32181,                 1.5638,                 2.1297,                 1.1659,                 1.1193,              0.0017723,              0.0017723,              0.0017723
                     48,                 1.5578,                 2.0959,                 1.2511,                 1.1172,                0.65891,                0.63187,                0.67612,                0.35108,                0.67248,                0.64488,                0.69142,                0.32701,                 1.5717,                 2.1183,                  1.194,                 1.1171,              0.0017674,              0.0017674,              0.0017674
                     49,                 1.5592,                  2.109,                 1.2388,                 1.1225,                0.65714,                0.63512,                0.67378,                0.35067,                0.67111,                0.64585,                0.68254,                0.33324,                 1.5784,                 2.0956,                 1.1684,                 1.1248,              0.0017624,              0.0017624,              0.0017624
                     50,                 1.5613,                 2.1355,                 1.2616,                 1.1241,                0.66368,                 0.6361,                0.68314,                 0.3485,                0.68097,                0.64163,                0.69465,                0.32009,                 1.5963,                 2.1642,                 1.1874,                 1.1294,              0.0017575,              0.0017575,              0.0017575
                     51,                 1.5305,                 2.0787,                 1.2277,                 1.1116,                0.63734,                0.64923,                 0.6707,                0.35063,                0.64472,                 0.6439,                0.66888,                 0.3078,                 1.5876,                 2.1731,                 1.1919,                 1.1254,              0.0017525,              0.0017525,              0.0017525
                     52,                 1.5496,                 2.0951,                  1.239,                 1.1187,                0.66209,                0.64484,                0.67569,                0.34651,                0.67701,                0.66276,                0.69748,                0.34592,                 1.5931,                 2.0188,                 1.2013,                 1.1173,              0.0017476,              0.0017476,              0.0017476
                     53,                  1.542,                 2.0753,                 1.2404,                 1.1195,                0.64968,                0.65013,                0.67721,                0.34507,                 0.6593,                0.65724,                0.68573,                0.32113,                 1.6099,                 2.1968,                  1.187,                 1.1315,              0.0017426,              0.0017426,              0.0017426
                     54,                 1.5532,                 2.0953,                  1.227,                 1.1091,                0.66112,                0.64878,                0.67844,                 0.3545,                0.68029,                0.65138,                 0.6908,                0.33458,                 1.5778,                 2.0728,                 1.1541,                  1.122,              0.0017376,              0.0017376,              0.0017376
                     55,                 1.5169,                  2.051,                 1.2522,                 1.0997,                0.64081,                0.66951,                 0.6852,                0.35914,                0.65251,                0.67906,                0.69951,                0.34213,                 1.5728,                  2.082,                 1.1599,                 1.1128,              0.0017327,              0.0017327,              0.0017327
                     56,                 1.5421,                 2.0865,                 1.2275,                 1.1136,                0.66183,                 0.6439,                0.68185,                0.35438,                0.67556,                0.65548,                0.69651,                0.33569,                 1.5783,                 2.0877,                 1.1829,                 1.1171,              0.0017278,              0.0017278,              0.0017278
                     57,                 1.5247,                 2.0396,                 1.2131,                 1.1103,                0.64501,                0.65648,                0.67537,                0.35024,                0.65248,                0.66798,                0.69003,                0.33246,                 1.5868,                 2.1464,                 1.1911,                 1.1186,              0.0017228,              0.0017228,              0.0017228
                     58,                 1.5301,                 2.0678,                 1.2234,                 1.1107,                  0.654,                0.65268,                0.68389,                0.35249,                0.66665,                0.65203,                 0.6848,                0.32363,                 1.5957,                 2.1502,                 1.1704,                 1.1279,              0.0017179,              0.0017179,              0.0017179
                     59,                 1.5256,                 2.0656,                 1.2022,                  1.112,                0.64852,                 0.6387,                 0.6735,                0.35604,                0.65783,                 0.6465,                0.68053,                0.32225,                 1.5553,                 2.1485,                 1.1756,                  1.111,              0.0017129,              0.0017129,              0.0017129
                     60,                  1.541,                 2.0907,                 1.2193,                 1.1081,                0.64904,                0.66894,                 0.6828,                0.35786,                0.66454,                0.68224,                 0.7056,                0.35557,                 1.5926,                 1.9882,                 1.1485,                  1.124,               0.001708,               0.001708,               0.001708
                     61,                 1.5382,                  2.092,                 1.2278,                 1.1131,                 0.6609,                0.66424,                0.69124,                 0.3559,                0.67602,                0.67089,                0.70297,                0.33303,                 1.5879,                 2.0967,                 1.1533,                 1.1214,               0.001703,               0.001703,               0.001703
                     62,                 1.5089,                 2.0318,                 1.1898,                 1.1031,                0.62994,                0.68423,                 0.6782,                0.35675,                0.64913,                0.68195,                0.69283,                0.33469,                 1.5559,                 2.0969,                 1.1789,                 1.1055,               0.001698,               0.001698,               0.001698
                     63,                 1.5215,                 2.0445,                 1.2049,                 1.1025,                0.65095,                0.66504,                0.68172,                0.35037,                0.66464,                0.67902,                0.69752,                0.33737,                 1.5889,                 2.1131,                 1.1805,                 1.1186,              0.0016931,              0.0016931,              0.0016931
                     64,                 1.5277,                 2.0194,                 1.2156,                 1.1075,                 0.6606,                0.65956,                0.68791,                0.35292,                0.67819,                0.67712,                 0.7064,                 0.3456,                 1.5908,                 2.0489,                 1.1508,                 1.1211,              0.0016882,              0.0016882,              0.0016882
                     65,                  1.537,                  2.062,                 1.2107,                 1.1061,                0.65552,                0.67515,                0.68821,                0.36335,                0.67288,                0.69171,                0.70874,                0.35071,                 1.5659,                 2.0262,                   1.16,                 1.1142,              0.0016832,              0.0016832,              0.0016832
                     66,                 1.5263,                 2.0629,                 1.2166,                 1.1096,                0.65707,                0.66114,                0.67529,                0.35812,                0.67038,                0.66934,                0.68526,                0.33568,                 1.5566,                 2.0487,                 1.1602,                 1.1101,              0.0016783,              0.0016783,              0.0016783
                     67,                 1.5114,                  2.027,                 1.1984,                 1.1006,                0.67833,                0.63573,                0.69242,                0.36764,                0.68098,                0.66179,                0.70169,                0.33812,                 1.5412,                 2.0868,                 1.1507,                  1.103,              0.0016733,              0.0016733,              0.0016733
                     68,                  1.535,                 2.0653,                 1.2144,                 1.1072,                0.66674,                0.63707,                0.68016,                0.36299,                0.67524,                0.63837,                0.68367,                0.32648,                 1.5295,                 2.1141,                 1.1607,                 1.0969,              0.0016684,              0.0016684,              0.0016684
                     69,                 1.5226,                 2.0348,                 1.2135,                 1.1055,                0.65071,                0.66096,                0.68188,                0.35875,                0.67464,                0.65949,                0.69226,                 0.3445,                 1.5644,                 2.0342,                  1.158,                 1.1155,              0.0016634,              0.0016634,              0.0016634
                     70,                 1.5199,                  2.049,                 1.1997,                 1.1036,                0.66269,                0.65301,                0.69109,                0.36063,                0.68167,                0.66797,                0.70849,                0.34755,                 1.5939,                 2.0795,                 1.1513,                 1.1162,              0.0016585,              0.0016585,              0.0016585
                     71,                 1.5009,                 2.0421,                 1.1929,                 1.0996,                0.65659,                0.64846,                0.67122,                 0.3542,                0.65952,                0.65333,                0.67153,                0.31528,                 1.5558,                 2.1889,                 1.1933,                 1.1125,              0.0016535,              0.0016535,              0.0016535
                     72,                 1.5226,                 2.0417,                 1.1892,                 1.1017,                0.64848,                0.66537,                0.68063,                0.35783,                0.66264,                 0.6735,                0.69526,                0.34562,                  1.579,                 2.0268,                 1.1665,                 1.1085,              0.0016485,              0.0016485,              0.0016485
                     73,                 1.5113,                 2.0425,                 1.2012,                 1.1021,                0.65184,                0.67317,                 0.6921,                0.36167,                0.67088,                0.68455,                0.70828,                0.35406,                 1.5773,                 2.0277,                 1.1419,                 1.1127,              0.0016436,              0.0016436,              0.0016436
                     74,                 1.4994,                 2.0347,                 1.1799,                 1.0939,                0.65584,                0.66123,                0.68881,                0.36352,                0.67456,                0.67382,                0.70108,                0.34417,                 1.5505,                 2.0925,                 1.1561,                 1.1094,              0.0016386,              0.0016386,              0.0016386
                     75,                 1.5164,                 2.0386,                 1.1815,                 1.1025,                0.64404,                0.67317,                0.67974,                0.35684,                0.66036,                0.66454,                0.68505,                0.32348,                 1.5662,                 2.1484,                  1.168,                 1.1141,              0.0016337,              0.0016337,              0.0016337
                     76,                 1.5187,                 2.0556,                 1.1833,                 1.0965,                0.67487,                0.65496,                0.68385,                0.36256,                0.68184,                0.66537,                0.69359,                0.33719,                 1.5598,                 2.1205,                 1.1383,                 1.1085,              0.0016287,              0.0016287,              0.0016287
                     77,                 1.5163,                 2.0153,                 1.1966,                 1.1009,                0.65062,                0.67948,                0.70134,                 0.3705,                0.66657,                0.68131,                0.71437,                 0.3465,                 1.5639,                 2.0242,                 1.1383,                 1.1152,              0.0016238,              0.0016238,              0.0016238
                     78,                 1.5109,                 2.0314,                   1.18,                 1.0964,                0.66131,                0.66862,                0.69407,                0.36152,                0.67467,                0.67122,                0.70655,                0.33992,                 1.5667,                 2.1361,                 1.1444,                 1.1058,              0.0016189,              0.0016189,              0.0016189
                     79,                 1.5276,                 2.0643,                 1.2087,                 1.1041,                0.68007,                 0.6478,                0.69054,                0.36181,                0.68948,                0.66374,                0.70554,                0.34656,                 1.5613,                 2.0543,                 1.1437,                  1.109,              0.0016139,              0.0016139,              0.0016139
                     80,                  1.484,                 1.9772,                 1.1563,                 1.0892,                0.65522,                0.65691,                0.68625,                0.35726,                0.67615,                0.67693,                0.71137,                0.35663,                 1.5702,                 1.9559,                 1.1368,                   1.11,              0.0016089,              0.0016089,              0.0016089
                     81,                 1.4904,                 2.0054,                 1.1646,                 1.0924,                0.66315,                0.64748,                0.67745,                0.36576,                0.67444,                0.65463,                0.68724,                0.32603,                 1.5232,                 2.1556,                 1.1468,                 1.1005,               0.001604,               0.001604,               0.001604
                     82,                 1.4894,                 2.0124,                 1.1683,                 1.0902,                0.66499,                0.65463,                0.68838,                0.36107,                0.67882,                0.66959,                0.70508,                0.34579,                 1.5447,                 1.9958,                 1.1541,                  1.101,              0.0015991,              0.0015991,              0.0015991
