epoch,loss_train,loss_val,th_best,best_fbeta
1,0.7247234698704311,0.7204781631628673,0.47,0.1160709261894226
2,0.6803161781174796,0.6247874776522319,0.53,0.298743724822998
3,0.5729133670670645,0.4870964696009954,0.67,0.5259698629379272
4,0.4712287967545646,0.4032723526159922,0.74,0.5736525058746338
5,0.4011335592610495,0.3525224963823954,0.61,0.5962685346603394
6,0.3573621991702488,0.3214678625265757,0.68,0.613351047039032
7,0.3291566223757607,0.2925276224811872,0.7100000000000001,0.6460990905761719
8,0.301866962824549,0.3106970325112342,0.17,0.5912787914276123
9,0.2898993409531457,0.2608335410555203,0.42,0.6588157415390015
10,0.2679848066398075,0.2752904107173284,0.43,0.6231399774551392
11,0.253233431492533,0.2512034292022387,0.8300000000000001,0.6872313022613525
12,0.2486139128037861,0.2600867425402005,0.88,0.6670902967453003
13,0.2369570332765579,0.2287170539299647,0.34,0.6811330914497375
14,0.2248782877411161,0.2218194082379341,0.64,0.6884911060333252
15,0.2154889362624713,0.2213087156414985,0.63,0.6911674737930298
16,0.217120891383716,0.2420422285795211,0.76,0.6649187803268433
17,0.2205229191269193,0.2047913670539856,0.65,0.7152707576751709
18,0.2038876841749463,0.2156450902422269,0.47,0.6922574639320374
19,0.1974494990280696,0.2217526271939277,0.33,0.685394823551178
20,0.2008927347830363,0.2323110769192377,0.23,0.6705871820449829
21,0.1886433461734226,0.2273286034663518,0.65,0.6802840828895569
22,0.1980881846376827,0.1980805327494939,0.43,0.719753623008728
23,0.1838185618604932,0.2149268249670664,0.5700000000000001,0.6983004808425903
24,0.1853231120109558,0.2224168901642163,0.36,0.6780039668083191
25,0.1861306408473423,0.2132276624441146,0.31,0.6995890736579895
26,0.1762612635322979,0.2042147353291511,0.49,0.7109488248825073
27,0.1732945108839443,0.2271724646290143,0.78,0.6767222881317139
28,0.174003175837653,0.1956310540437698,0.62,0.7251123785972595
29,0.1683807329194886,0.2044810776909192,0.46,0.7105804085731506
30,0.1680686642868178,0.2051297694444656,0.52,0.7122212052345276
31,0.1823717872159821,0.2470758040746053,0.39,0.647619366645813
32,0.16453062496015,0.1935364007949829,0.28,0.7237319350242615
33,0.1613401490449905,0.2053665066758791,0.28,0.7125114798545837
34,0.1638191255075591,0.1963677080969015,0.33,0.7210602760314941
35,0.1582740094832011,0.2012889343003432,0.27,0.7136432528495789
36,0.1568737111347062,0.2411452929178873,0.68,0.6585332751274109
37,0.1725013740147863,0.2235856860876083,0.75,0.6830177903175354
38,0.1654192267145429,0.1799601157506307,0.5700000000000001,0.7474905848503113
39,0.162533997297287,0.186709667990605,0.33,0.7341676354408264
40,0.1521357213173594,0.1903116506834825,0.41,0.7335444092750549
41,0.1539234409161976,0.2022687464952469,0.56,0.7199640274047852
42,0.1524963874050549,0.1905935801565647,0.49,0.7328143119812012
43,0.1498590763977595,0.2146730688711007,0.64,0.7019956111907959
44,0.1542948323913983,0.1875988652308781,0.41,0.7356688380241394
45,0.1501034868615014,0.2151107768217722,0.32,0.7011785507202148
46,0.1497652671592576,0.1891785504917303,0.35,0.7345318794250488
47,0.149052320420742,0.1827718208233515,0.43,0.7403836250305176
48,0.143023393196719,0.2339684123794237,0.28,0.6837099194526672
49,0.1449841355425971,0.1929289482533931,0.56,0.7291833162307739
50,0.1394256348695073,0.1922183324893315,0.45,0.726426899433136
51,0.1416034938607897,0.1917005995909373,0.17,0.7357622981071472
52,0.1420656895211764,0.2435838736593723,0.64,0.674902617931366
53,0.1448345544082777,0.2086739721397559,0.47,0.6993474364280701
54,0.141488142311573,0.1853722768525282,0.46,0.7379781603813171
55,0.1372457503420966,0.1928427880009015,0.33,0.7298999428749084
56,0.135314429955823,0.1930296368896961,0.28,0.7308996319770813
57,0.1343560755891459,0.1912005551159382,0.47,0.7297749519348145
58,0.1348458461676325,0.1915351835389932,0.47,0.7293221950531006
59,0.130526653102466,0.1927463568747043,0.39,0.7297402620315552
60,0.1319524561081614,0.1996212643881638,0.35,0.7158441543579102
61,0.1345328201140676,0.1862168073654174,0.3,0.7381125688552856
62,0.1388911760704858,0.1888809124628702,0.24,0.728801429271698
63,0.1398187008925846,0.1866397862633069,0.22,0.7408940196037292
64,0.1312440837706838,0.1906546143194039,0.28,0.7344748973846436
65,0.1271959909370967,0.1872948403159777,0.44,0.7380644083023071
66,0.1276985215927873,0.1844075520833333,0.46,0.7419363260269165
67,0.1287388376678739,0.2072040393948555,0.48,0.7119620442390442
68,0.1334737439879349,0.1903638536731402,0.28,0.7363571524620056
69,0.1322000351548194,0.1841202057898044,0.43,0.74325031042099
70,0.1253179078868457,0.1893280622859796,0.55,0.7363914847373962
71,0.1256454387732914,0.195299266030391,0.21,0.7296162843704224
72,0.1238679525256157,0.204753852635622,0.49,0.7134518623352051
73,0.1258122238729681,0.1854000168542067,0.25,0.7419165968894958
74,0.1249325326936585,0.1814088746905326,0.37,0.7482582330703735
75,0.1190311487019062,0.1910237580537796,0.28,0.7382603883743286
76,0.1185644655781132,0.1903645498057206,0.44,0.7336612939834595
