                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    101,                 1.3551,                 1.8196,                  1.034,                  1.103,                0.67701,                 0.6735,                 0.7166,                0.38659,                0.68467,                 0.6774,                0.71615,                0.36132,                 1.5015,                 2.0165,                 1.0829,                 1.1636,               0.001505,               0.001505,               0.001505
                    102,                 1.3634,                 1.8389,                 1.0433,                 1.0997,                0.69151,                0.66049,                0.71419,                0.38469,                 0.6973,                0.66959,                0.71952,                0.35828,                 1.5074,                 2.0334,                  1.081,                 1.1712,              0.0015001,              0.0015001,              0.0015001
                    103,                 1.3845,                 1.8534,                   1.06,                 1.1202,                0.67733,                 0.6826,                0.71611,                0.38745,                0.68992,                0.69528,                0.72459,                0.36542,                 1.5165,                 2.0029,                 1.0829,                 1.1755,              0.0014951,              0.0014951,              0.0014951
                    104,                  1.375,                 1.8748,                  1.055,                 1.1128,                0.68952,                0.66927,                0.71454,                 0.3899,                0.70269,                0.67024,                0.71973,                0.35376,                 1.4843,                  2.055,                 1.0745,                 1.1692,              0.0014901,              0.0014901,              0.0014901
                    105,                 1.3651,                 1.8347,                 1.0426,                 1.0996,                0.68757,                0.67122,                0.71807,                0.38812,                 0.6929,                0.67642,                0.72031,                0.35822,                 1.4998,                 2.0123,                 1.0754,                 1.1792,              0.0014852,              0.0014852,              0.0014852
                    106,                 1.3779,                 1.8363,                 1.0435,                 1.1032,                0.69756,                0.66754,                0.71816,                0.39078,                0.70735,                 0.6774,                0.72948,                0.37139,                  1.492,                 1.9452,                 1.0622,                 1.1694,              0.0014803,              0.0014803,              0.0014803
                    107,                 1.3689,                 1.8316,                   1.06,                 1.1029,                0.68956,                0.67057,                0.71777,                0.38843,                0.68821,                0.67317,                0.71273,                0.35211,                  1.485,                 2.0328,                  1.087,                 1.1622,              0.0014753,              0.0014753,              0.0014753
                    108,                 1.3643,                 1.8254,                 1.0301,                 1.0962,                0.69405,                0.65756,                0.72033,                0.38686,                0.69752,                0.67057,                0.72412,                0.35869,                 1.5058,                 2.0337,                 1.0792,                 1.1746,              0.0014703,              0.0014703,              0.0014703
                    109,                  1.368,                 1.8805,                 1.0457,                 1.1093,                0.69776,                0.66818,                0.72599,                0.39439,                0.70426,                0.68033,                 0.7321,                0.36705,                 1.4923,                 1.9495,                 1.0641,                 1.1823,              0.0014654,              0.0014654,              0.0014654
                    110,                   1.36,                 1.8215,                 1.0256,                 1.1014,                0.67766,                0.69258,                0.71862,                0.39645,                0.68083,                0.70407,                0.71909,                0.36096,                 1.4716,                 1.9621,                 1.0614,                 1.1625,              0.0014605,              0.0014605,              0.0014605
                    111,                 1.3654,                 1.8406,                 1.0362,                 1.1032,                0.66882,                0.68697,                0.71606,                0.39284,                0.67683,                0.69041,                0.72022,                0.36579,                 1.4788,                 1.9621,                 1.0787,                 1.1709,              0.0014555,              0.0014555,              0.0014555
                    112,                 1.3646,                 1.8175,                 1.0258,                 1.0988,                 0.6763,                0.68352,                0.72196,                0.38941,                0.69326,                0.68846,                0.73227,                0.36697,                 1.5023,                 1.9894,                 1.0757,                 1.1771,              0.0014505,              0.0014505,              0.0014505
                    113,                 1.3703,                 1.8298,                 1.0317,                  1.106,                0.70732,                0.66472,                0.72355,                0.39326,                0.71839,                0.67512,                0.73531,                0.37614,                 1.5061,                 1.9817,                 1.0516,                 1.1717,              0.0014456,              0.0014456,              0.0014456
                    114,                  1.362,                 1.8274,                 1.0227,                 1.1001,                0.69623,                0.67545,                 0.7293,                0.39912,                0.70354,                0.68325,                0.73417,                0.36709,                 1.4938,                  2.013,                 1.0598,                 1.1667,              0.0014406,              0.0014406,              0.0014406
                    115,                 1.3442,                 1.8076,                 1.0112,                 1.0979,                0.69384,                0.66478,                0.71823,                0.39244,                0.69196,                0.68325,                0.72684,                0.36427,                 1.5078,                 2.0398,                  1.062,                  1.172,              0.0014357,              0.0014357,              0.0014357
                    116,                   1.36,                 1.8277,                 1.0262,                 1.1022,                0.68483,                0.67805,                0.72311,                0.39639,                0.69366,                0.68778,                0.72489,                0.35606,                  1.494,                  2.071,                 1.0596,                 1.1704,              0.0014307,              0.0014307,              0.0014307
                    117,                 1.3605,                 1.8334,                 1.0345,                 1.1073,                0.68386,                   0.68,                0.72266,                0.39557,                0.69583,                0.69073,                0.72735,                0.36576,                 1.4855,                  1.981,                 1.0698,                 1.1698,              0.0014258,              0.0014258,              0.0014258
                    118,                 1.3677,                 1.8346,                 1.0468,                 1.1153,                0.69023,                0.67388,                0.71914,                0.39339,                0.70987,                0.67712,                0.72896,                0.36447,                 1.4894,                 1.9998,                  1.067,                 1.1736,              0.0014208,              0.0014208,              0.0014208
                    119,                 1.3637,                 1.8157,                  1.024,                 1.1007,                0.68618,                0.69496,                 0.7226,                0.38665,                0.69774,                0.70667,                0.73757,                0.37401,                 1.5266,                 1.9694,                 1.0626,                 1.1832,              0.0014159,              0.0014159,              0.0014159
                    120,                 1.3461,                 1.8171,                 1.0104,                 1.1067,                0.70107,                0.67772,                0.72357,                0.38939,                0.71708,                 0.6932,                0.73937,                0.37644,                  1.508,                 1.9391,                 1.0632,                 1.1747,               0.001411,               0.001411,               0.001411
                    121,                 1.3541,                 1.8314,                 1.0203,                 1.1028,                0.70106,                0.67648,                0.72421,                0.39223,                0.71353,                0.68852,                0.73536,                0.37597,                 1.5008,                 1.9275,                 1.0664,                  1.167,               0.001406,               0.001406,               0.001406
                    122,                 1.3422,                 1.7805,                 1.0071,                 1.0957,                0.68394,                0.68824,                0.71903,                 0.3923,                0.69331,                0.69767,                 0.7236,                0.36014,                 1.5003,                 2.0281,                 1.0616,                 1.1732,              0.0014011,              0.0014011,              0.0014011
                    123,                 1.3594,                 1.8403,                 1.0186,                 1.0985,                0.68594,                0.69268,                0.72697,                0.39488,                0.69993,                0.70276,                0.73355,                 0.3674,                 1.4953,                 1.9263,                 1.0492,                 1.1734,              0.0013961,              0.0013961,              0.0013961
                    124,                 1.3618,                 1.8375,                 1.0281,                 1.1092,                0.70986,                0.66356,                 0.7227,                0.39732,                0.70952,                 0.6744,                0.72526,                0.36726,                 1.4747,                 1.9947,                 1.0541,                 1.1608,              0.0013912,              0.0013912,              0.0013912
                    125,                 1.3433,                 1.7917,                 1.0105,                 1.1005,                0.70107,                0.67545,                0.72269,                0.39592,                0.70152,                0.67967,                0.72087,                0.35681,                 1.4838,                 2.0386,                 1.0518,                 1.1662,              0.0013862,              0.0013862,              0.0013862
                    126,                 1.3528,                 1.8193,                 1.0225,                 1.0993,                 0.6858,                0.67935,                0.72012,                0.39655,                0.69964,                0.68856,                0.72895,                0.37027,                 1.4756,                 1.9382,                 1.0481,                 1.1604,              0.0013813,              0.0013813,              0.0013813
                    127,                  1.374,                 1.8387,                 1.0355,                 1.0975,                0.66871,                0.69319,                0.71535,                0.38684,                0.67586,                0.69626,                0.72268,                 0.3616,                 1.5077,                 2.0085,                 1.0714,                 1.1724,              0.0013763,              0.0013763,              0.0013763
                    128,                 1.3453,                 1.7998,                 1.0052,                 1.0948,                0.68015,                0.68683,                0.71347,                0.38908,                0.69329,                0.69821,                0.72751,                0.36733,                 1.4984,                  2.015,                 1.0647,                 1.1665,              0.0013714,              0.0013714,              0.0013714
                    129,                 1.3519,                 1.8231,                 1.0094,                 1.0993,                0.69261,                0.67486,                0.72093,                0.39401,                0.70129,                0.68331,                0.72859,                0.36314,                 1.4921,                 2.0234,                 1.0643,                 1.1703,              0.0013664,              0.0013664,              0.0013664
                    130,                 1.3347,                 1.7945,                 1.0013,                 1.0987,                 0.6851,                0.68701,                 0.7209,                 0.3932,                0.70175,                0.68712,                0.73018,                0.37093,                 1.4879,                 1.9668,                 1.0581,                 1.1661,              0.0013615,              0.0013615,              0.0013615
                    131,                 1.3421,                 1.8063,                  1.012,                 1.0985,                0.68261,                0.69268,                0.71912,                0.39031,                0.69494,                0.69626,                0.72676,                0.36543,                 1.5058,                 1.9683,                 1.0687,                 1.1741,              0.0013565,              0.0013565,              0.0013565
                    132,                 1.3425,                 1.8252,                 1.0125,                 1.0986,                0.70369,                0.67501,                0.72317,                0.39845,                0.69933,                0.69209,                0.72516,                0.36441,                 1.4676,                  1.975,                 1.0533,                 1.1619,              0.0013515,              0.0013515,              0.0013515
                    133,                 1.3532,                 1.8175,                 1.0194,                 1.1036,                0.69211,                0.67447,                0.71549,                0.39432,                0.69644,                0.68618,                0.72084,                0.36034,                 1.4841,                 2.0069,                 1.0574,                 1.1731,              0.0013466,              0.0013466,              0.0013466
                    134,                 1.3599,                 1.8415,                 1.0317,                 1.1043,                0.68348,                0.69268,                0.72104,                0.39512,                0.69182,                0.70114,                0.72732,                0.36005,                 1.4824,                 2.0384,                 1.0548,                  1.162,              0.0013417,              0.0013417,              0.0013417
                    135,                 1.3392,                 1.9036,                 1.0561,                 1.1197,                0.69282,                0.67317,                0.72169,                0.39699,                 0.7032,                0.68325,                0.72975,                0.37191,                 1.4866,                 1.9637,                 1.0598,                 1.1635,              0.0013367,              0.0013367,              0.0013367
                    136,                 1.3539,                 1.8246,                  1.015,                 1.1082,                 0.6916,                0.66875,                0.71485,                0.39457,                0.70557,                0.67837,                0.72679,                0.37566,                 1.4837,                 1.9604,                 1.0545,                 1.1701,              0.0013318,              0.0013318,              0.0013318
                    137,                 1.3491,                  1.817,                 0.9933,                 1.1027,                0.67989,                0.68813,                0.72171,                0.39607,                0.68844,                0.70407,                 0.7317,                0.36389,                 1.4881,                 2.0479,                 1.0601,                 1.1633,              0.0013268,              0.0013268,              0.0013268
                    138,                   1.35,                 1.8237,                 1.0087,                 1.0964,                0.69776,                0.67415,                 0.7236,                0.39201,                0.71054,                0.69236,                0.73718,                0.37493,                 1.5028,                 1.9823,                 1.0638,                 1.1652,              0.0013219,              0.0013219,              0.0013219
                    139,                 1.3405,                 1.7888,                  1.001,                 1.0908,                0.68931,                0.68455,                0.72294,                0.39731,                0.69826,                0.68911,                0.72554,                0.36011,                 1.4764,                 2.0642,                 1.0551,                 1.1603,              0.0013169,              0.0013169,              0.0013169
                    140,                 1.3395,                 1.8093,                 1.0159,                 1.0989,                0.70545,                0.68683,                 0.7331,                0.39433,                0.71647,                0.69756,                 0.7434,                0.37599,                 1.5012,                 1.9642,                  1.046,                 1.1693,               0.001312,               0.001312,               0.001312
                    141,                 1.3292,                 1.7767,                0.99427,                 1.0904,                0.67851,                0.69595,                 0.7304,                0.40436,                0.69698,                 0.6934,                0.73564,                0.37011,                 1.4707,                 2.0261,                  1.042,                 1.1642,               0.001307,               0.001307,               0.001307
                    142,                 1.3349,                 1.7868,                0.99674,                 1.0951,                0.68855,                 0.6774,                0.72505,                0.40262,                0.71492,                0.68098,                0.73734,                 0.3757,                 1.4702,                 1.9645,                 1.0424,                 1.1547,               0.001302,               0.001302,               0.001302
                    143,                 1.3449,                 1.7952,                0.99944,                 1.0933,                0.69383,                0.68293,                0.73279,                0.39999,                0.71629,                0.67409,                0.73477,                0.37088,                 1.4686,                 2.0005,                 1.0457,                 1.1561,              0.0012971,              0.0012971,              0.0012971
                    144,                  1.336,                 1.7772,                0.99119,                 1.0909,                  0.683,                0.68715,                0.72322,                0.39873,                0.69726,                0.69398,                 0.7283,                0.37264,                 1.4767,                  1.936,                 1.0451,                  1.166,              0.0012922,              0.0012922,              0.0012922
                    145,                 1.3196,                 1.7651,                 1.0064,                 1.0808,                0.68935,                0.68878,                0.73119,                0.40219,                0.69552,                0.69919,                0.73798,                 0.3732,                 1.4714,                 1.9724,                 1.0409,                 1.1641,              0.0012872,              0.0012872,              0.0012872
                    146,                 1.3285,                 1.7758,                  1.001,                 1.0873,                0.69806,                   0.68,                0.73026,                0.39975,                0.70342,                 0.6826,                0.73095,                0.37022,                 1.4816,                 1.9953,                 1.0452,                 1.1624,              0.0012822,              0.0012822,              0.0012822
                    147,                 1.3361,                 1.7859,                0.99466,                 1.0861,                0.69925,                0.67187,                0.72451,                0.40162,                0.71675,                0.67577,                0.73385,                0.37484,                 1.4666,                 1.9407,                 1.0382,                 1.1586,              0.0012773,              0.0012773,              0.0012773
                    148,                   1.33,                 1.7901,                0.99437,                  1.087,                 0.6877,                0.69319,                0.72267,                0.40031,                0.69711,                0.69626,                 0.7268,                0.36811,                 1.4765,                 1.9957,                 1.0421,                  1.168,              0.0012724,              0.0012724,              0.0012724
                    149,                 1.3155,                 1.7525,                0.97922,                 1.0824,                0.67695,                0.70699,                0.72846,                0.39719,                0.69518,                0.70667,                0.74119,                0.37391,                  1.495,                  1.986,                 1.0412,                 1.1676,              0.0012674,              0.0012674,              0.0012674
                    150,                 1.3222,                 1.7592,                 0.9768,                  1.088,                0.69032,                0.68911,                0.73384,                0.39986,                0.70579,                0.69593,                0.74187,                0.37053,                 1.4892,                 2.0198,                 1.0542,                  1.166,              0.0012624,              0.0012624,              0.0012624
                    151,                  1.316,                 1.7578,                0.98004,                 1.0834,                0.69682,                0.68241,                0.72495,                0.39715,                0.70865,                0.69496,                 0.7396,                0.38215,                 1.4958,                 1.9282,                 1.0406,                 1.1706,              0.0012575,              0.0012575,              0.0012575
                    152,                 1.3208,                   1.76,                0.97401,                 1.0833,                0.67645,                0.70778,                0.73184,                 0.4017,                0.68871,                0.71446,                0.73683,                0.38045,                 1.4825,                 1.9685,                 1.0317,                 1.1625,              0.0012526,              0.0012526,              0.0012526
                    153,                 1.3291,                 1.7826,                 0.9813,                 1.0889,                 0.7071,                0.67987,                0.72742,                 0.4033,                0.71133,                 0.6878,                0.73339,                0.36057,                 1.4728,                 2.0476,                 1.0401,                 1.1632,              0.0012476,              0.0012476,              0.0012476
                    154,                 1.3235,                 1.7638,                0.97235,                 1.0857,                0.70531,                 0.6865,                0.73261,                0.40523,                0.72396,                0.68744,                0.74168,                0.37492,                 1.4706,                 1.9849,                 1.0236,                 1.1655,              0.0012426,              0.0012426,              0.0012426
                    155,                 1.3275,                  1.788,                0.99352,                 1.0942,                0.68692,                0.68713,                0.72223,                0.40172,                 0.6835,                0.69919,                0.72469,                0.36932,                   1.46,                 1.9673,                 1.0378,                 1.1559,              0.0012377,              0.0012377,              0.0012377
                    156,                 1.3199,                 1.7651,                0.98233,                 1.0963,                0.68638,                0.69268,                0.72578,                0.39754,                0.70961,                 0.6865,                0.73367,                0.37035,                 1.4748,                 1.9477,                 1.0351,                 1.1644,              0.0012328,              0.0012328,              0.0012328
                    157,                 1.3126,                 1.7755,                0.96321,                 1.0813,                0.69848,                0.67802,                0.72513,                0.39898,                0.70581,                0.68358,                0.72841,                0.36426,                 1.4866,                 2.0079,                 1.0466,                 1.1662,              0.0012278,              0.0012278,              0.0012278
                    158,                 1.3221,                 1.7532,                0.96818,                  1.079,                0.69502,                0.67675,                0.72623,                0.40045,                0.71495,                0.67837,                0.73152,                0.36597,                 1.4829,                 2.0083,                 1.0419,                 1.1656,              0.0012228,              0.0012228,              0.0012228
                    159,                 1.3157,                 1.7737,                0.96785,                 1.0804,                0.71447,                 0.6787,                0.73588,                0.40777,                0.71729,                0.68683,                0.73957,                0.37273,                 1.4664,                 1.9604,                  1.027,                 1.1597,              0.0012179,              0.0012179,              0.0012179
                    160,                 1.3078,                   1.72,                0.96195,                 1.0849,                0.70344,                0.67675,                0.72945,                0.40063,                0.71628,                0.68911,                0.74039,                0.37175,                  1.486,                 1.9889,                 1.0381,                  1.167,              0.0012129,              0.0012129,              0.0012129
                    161,                 1.3077,                 1.7262,                 1.0046,                 1.0832,                0.70006,                 0.6892,                0.73354,                0.40173,                0.71135,                0.69821,                0.74237,                0.37508,                 1.4791,                 2.0208,                 1.0411,                 1.1694,               0.001208,               0.001208,               0.001208
                    162,                 1.2966,                 1.7244,                0.95041,                 1.0722,                0.69924,                0.67745,                0.73196,                0.40183,                0.71066,                0.68851,                0.73893,                0.37605,                  1.464,                 1.9135,                 1.0371,                 1.1653,               0.001203,               0.001203,               0.001203
                    163,                 1.3179,                 1.7729,                0.97611,                 1.0807,                0.71777,                 0.6666,                0.72713,                 0.4002,                0.72891,                0.68065,                 0.7367,                0.37145,                 1.4758,                 1.9566,                 1.0384,                 1.1668,              0.0011981,              0.0011981,              0.0011981
                    164,                 1.3084,                 1.7522,                0.96698,                 1.0874,                0.68265,                0.68485,                0.72158,                0.39458,                0.70428,                 0.6839,                0.72682,                0.36623,                 1.4972,                 2.0271,                 1.0552,                 1.1759,              0.0011932,              0.0011932,              0.0011932
                    165,                 1.3177,                 1.7459,                 0.9726,                 1.0887,                0.69631,                0.68195,                0.73004,                0.40072,                0.72941,                0.66667,                0.73585,                0.37615,                 1.4807,                 1.9725,                 1.0481,                 1.1646,              0.0011882,              0.0011882,              0.0011882
                    166,                 1.3214,                 1.7633,                0.97871,                 1.0752,                0.69929,                0.68358,                0.72917,                0.40142,                0.72221,                0.68976,                0.73741,                0.37132,                 1.4678,                 2.0137,                  1.049,                  1.165,              0.0011833,              0.0011833,              0.0011833
                    167,                 1.3166,                 1.7382,                0.96774,                 1.0771,                0.72484,                0.65877,                0.72728,                0.40035,                0.73131,                 0.6722,                0.73103,                0.36583,                 1.4723,                 2.0264,                 1.0537,                 1.1604,              0.0011783,              0.0011783,              0.0011783
                    168,                 1.3109,                  1.767,                0.97747,                 1.0808,                0.70095,                 0.6774,                0.73137,                0.40249,                0.71081,                0.68421,                0.73381,                0.36902,                  1.475,                 1.9946,                 1.0411,                 1.1627,              0.0011734,              0.0011734,              0.0011734
                    169,                 1.3284,                 1.7642,                0.98012,                 1.0831,                0.69308,                0.69431,                0.73369,                0.40417,                0.70258,                0.69986,                0.73493,                0.37243,                 1.4758,                 1.9989,                 1.0391,                 1.1694,              0.0011684,              0.0011684,              0.0011684
                    170,                 1.3009,                 1.7472,                0.96054,                 1.0816,                 0.7064,                 0.6776,                0.72858,                0.40548,                0.71523,                 0.6812,                0.72794,                0.36845,                 1.4734,                 2.0137,                 1.0536,                 1.1629,              0.0011635,              0.0011635,              0.0011635
                    171,                 1.2988,                 1.7208,                0.94496,                 1.0788,                0.70067,                0.68132,                0.73014,                0.40312,                0.71568,                0.68352,                0.73802,                0.37889,                 1.4744,                 1.9435,                 1.0425,                 1.1623,              0.0011585,              0.0011585,              0.0011585
                    172,                 1.3192,                 1.7513,                 0.9688,                 1.0848,                0.68802,                0.69281,                0.73075,                 0.3996,                0.69799,                0.68996,                0.72743,                0.36719,                 1.4888,                 2.0113,                 1.0427,                 1.1742,              0.0011536,              0.0011536,              0.0011536
                    173,                  1.301,                 1.7244,                0.94819,                 1.0786,                0.70113,                0.67213,                0.72435,                0.39876,                0.71236,                0.67653,                0.73149,                0.37061,                 1.4774,                 1.9666,                  1.046,                 1.1648,              0.0011486,              0.0011486,              0.0011486
                    174,                 1.3095,                 1.7347,                0.95574,                 1.0728,                0.69376,                0.68618,                0.72725,                0.39541,                0.71628,                0.67577,                0.73366,                0.36905,                 1.4997,                 2.0391,                 1.0538,                 1.1748,              0.0011437,              0.0011437,              0.0011437
                    175,                 1.3212,                 1.7484,                 0.9679,                 1.0781,                0.69189,                0.68325,                  0.726,                0.39944,                0.71243,                 0.6787,                0.73719,                0.36907,                 1.4765,                  1.965,                 1.0612,                 1.1638,              0.0011387,              0.0011387,              0.0011387
                    176,                 1.3134,                 1.7329,                0.95114,                 1.0753,                0.72271,                0.66927,                0.73085,                 0.4018,                0.72616,                0.67805,                0.73346,                 0.3725,                 1.4755,                 2.0028,                 1.0351,                 1.1649,              0.0011337,              0.0011337,              0.0011337
                    177,                 1.2984,                  1.726,                0.94559,                 1.0686,                0.71596,                0.68363,                0.72936,                0.40094,                  0.708,                0.69106,                0.72798,                0.36935,                 1.4747,                 1.9918,                 1.0444,                 1.1593,              0.0011288,              0.0011288,              0.0011288
                    178,                 1.3224,                 1.7761,                 0.9912,                  1.091,                0.71169,                0.68073,                0.72581,                0.39658,                 0.7209,                0.68585,                0.73153,                0.37749,                 1.4855,                 1.9607,                 1.0453,                 1.1689,              0.0011239,              0.0011239,              0.0011239
                    179,                 1.3026,                 1.7299,                 0.9464,                 1.0737,                0.70292,                 0.6852,                0.72584,                0.40356,                0.70484,                0.69041,                0.72685,                0.36616,                 1.4695,                 1.9832,                 1.0374,                 1.1661,              0.0011189,              0.0011189,              0.0011189
                    180,                 1.3054,                 1.7417,                0.95379,                 1.0768,                0.70577,                0.68098,                0.72654,                 0.3993,                0.71039,                0.68065,                0.72601,                0.36575,                 1.4795,                 1.9847,                 1.0517,                 1.1652,               0.001114,               0.001114,               0.001114
                    181,                 1.2891,                 1.6983,                0.93904,                  1.069,                 0.7115,                0.66699,                 0.7217,                0.40081,                0.71028,                0.67768,                0.72638,                0.36946,                 1.4698,                 1.9654,                 1.0502,                 1.1618,               0.001109,               0.001109,               0.001109
                    182,                 1.2924,                 1.7201,                0.94225,                 1.0714,                0.68109,                0.69174,                0.72554,                0.39772,                0.69879,                0.68656,                0.72656,                0.36594,                 1.4849,                 1.9763,                  1.047,                  1.166,              0.0011041,              0.0011041,              0.0011041
                    183,                 1.2927,                 1.7031,                 0.9288,                 1.0646,                0.70038,                0.68038,                0.72522,                0.40241,                0.70755,                0.68923,                0.73012,                0.36973,                 1.4788,                 1.9531,                  1.054,                  1.168,              0.0010991,              0.0010991,              0.0010991
                    184,                 1.2982,                 1.7181,                0.94663,                 1.0729,                0.69284,                0.68293,                0.72794,                0.40295,                0.69449,                0.68826,                0.72693,                0.36706,                 1.4669,                 1.9742,                 1.0462,                 1.1628,              0.0010941,              0.0010941,              0.0010941
                    185,                 1.2868,                 1.7379,                0.93502,                 1.0742,                0.69434,                0.67675,                0.72719,                0.40463,                0.70477,                0.68006,                0.72872,                0.37101,                 1.4725,                 2.0018,                 1.0459,                 1.1629,              0.0010892,              0.0010892,              0.0010892
                    186,                 1.2941,                 1.7192,                0.93871,                 1.0718,                0.69796,                0.67122,                 0.7247,                0.40256,                0.70315,                0.67675,                0.72764,                0.36897,                 1.4769,                 1.9942,                 1.0437,                 1.1626,              0.0010842,              0.0010842,              0.0010842
                    187,                 1.2935,                 1.7278,                0.92708,                 1.0669,                0.71458,                 0.6761,                0.72756,                0.40241,                0.71708,                0.68065,                0.73023,                0.37361,                 1.4768,                 1.9418,                 1.0367,                 1.1657,              0.0010793,              0.0010793,              0.0010793
                    188,                 1.2889,                 1.6913,                0.91681,                 1.0637,                0.68902,                0.68665,                0.72373,                 0.4028,                0.69924,                0.69203,                0.72845,                0.37267,                 1.4715,                 1.9906,                  1.043,                 1.1645,              0.0010743,              0.0010743,              0.0010743
                    189,                 1.2992,                 1.7111,                0.93569,                 1.0678,                0.70395,                0.67252,                0.72269,                 0.3978,                0.70654,                0.68508,                 0.7288,                0.37438,                 1.4872,                  1.989,                 1.0508,                 1.1637,              0.0010694,              0.0010694,              0.0010694
                    190,                 1.2883,                 1.7151,                0.94105,                 1.0688,                 0.6793,                0.69171,                0.71609,                0.39657,                0.68906,                0.69905,                0.72356,                0.36958,                 1.4909,                 1.9756,                 1.0511,                 1.1681,              0.0010645,              0.0010645,              0.0010645
                    191,                 1.2892,                 1.7059,                 0.9233,                 1.0741,                0.70836,                0.67154,                0.73109,                0.40687,                 0.7136,                 0.6787,                0.73362,                 0.3762,                 1.4828,                  1.982,                 1.0332,                 1.1754,              0.0010595,              0.0010595,              0.0010595
                    192,                 1.2735,                 1.7049,                0.92902,                 1.0626,                0.67962,                0.70088,                0.72683,                0.40513,                0.69002,                0.71161,                0.73312,                0.37463,                 1.4865,                 1.9934,                 1.0382,                 1.1679,              0.0010545,              0.0010545,              0.0010545
                    193,                 1.2814,                 1.7196,                0.93391,                 1.0697,                0.68103,                0.69155,                0.72669,                0.40149,                   0.69,                0.69691,                0.73292,                0.37837,                 1.4852,                 2.0007,                 1.0393,                 1.1678,              0.0010496,              0.0010496,              0.0010496
                    194,                 1.2933,                 1.7198,                0.92411,                 1.0696,                0.69176,                0.68488,                0.72756,                0.40427,                0.69978,                0.69131,                0.73264,                0.37286,                 1.4801,                 1.9991,                 1.0412,                 1.1666,              0.0010447,              0.0010447,              0.0010447
                    195,                    1.3,                 1.7618,                0.94113,                 1.0793,                0.70838,                0.66959,                0.73027,                0.40745,                0.71612,                0.67545,                0.73457,                0.37681,                  1.467,                 1.9589,                  1.029,                 1.1643,              0.0010397,              0.0010397,              0.0010397
                    196,                 1.2757,                 1.7024,                0.91518,                 1.0659,                0.69392,                0.69526,                0.72848,                0.40418,                0.70255,                0.69203,                0.73111,                0.36477,                 1.4774,                 2.0517,                 1.0418,                 1.1688,              0.0010347,              0.0010347,              0.0010347
                    197,                 1.2698,                 1.6982,                0.91619,                 1.0641,                0.71279,                0.67512,                0.72853,                0.40236,                0.71921,                0.68195,                0.73112,                0.37356,                 1.4818,                 1.9874,                 1.0407,                 1.1696,              0.0010298,              0.0010298,              0.0010298
                    198,                  1.287,                 1.7126,                0.92107,                  1.071,                0.69001,                0.70439,                0.73422,                0.40819,                0.69555,                0.70862,                0.73752,                0.37811,                 1.4715,                 1.9878,                 1.0286,                 1.1638,              0.0010249,              0.0010249,              0.0010249
                    199,                 1.2915,                 1.7128,                0.92794,                 1.0742,                0.69023,                0.68846,                0.72798,                0.40321,                0.69956,                0.70043,                0.73705,                0.37995,                 1.4807,                 1.9698,                 1.0407,                 1.1644,              0.0010199,              0.0010199,              0.0010199
                    200,                 1.2852,                 1.7047,                0.93234,                  1.055,                0.70918,                0.67772,                0.72996,                0.40429,                0.71333,                0.68541,                0.73517,                0.37504,                 1.4846,                 1.9902,                 1.0318,                 1.1696,              0.0010149,              0.0010149,              0.0010149
                    201,                 1.2795,                 1.7345,                0.93158,                 1.0732,                0.69901,                0.68351,                0.72699,                0.40296,                 0.7083,                0.68385,                0.72768,                0.37086,                 1.4746,                 2.0122,                 1.0347,                 1.1724,                0.00101,                0.00101,                0.00101
                    202,                 1.2875,                 1.7149,                0.91293,                  1.063,                0.70071,                0.68448,                0.72824,                0.40145,                0.70678,                0.69496,                0.73321,                0.37442,                   1.48,                  1.987,                 1.0303,                 1.1688,               0.001005,               0.001005,               0.001005
                    203,                 1.2883,                 1.7112,                0.93376,                 1.0762,                0.69078,                0.69744,                0.72414,                0.40165,                0.69777,                0.70803,                0.73176,                0.37299,                 1.4747,                 1.9436,                  1.044,                 1.1699,              0.0010001,              0.0010001,              0.0010001
                    204,                 1.2891,                 1.7068,                0.92554,                 1.0679,                0.69466,                0.69472,                0.72189,                0.40187,                0.70834,                0.70341,                0.73141,                0.37244,                 1.4805,                 1.9719,                 1.0437,                 1.1699,             0.00099515,             0.00099515,             0.00099515
                    205,                 1.2653,                 1.6782,                0.89899,                 1.0573,                0.70453,                0.68237,                0.72579,                0.40347,                0.70628,                0.69886,                0.73317,                0.37608,                 1.4771,                 1.9583,                 1.0347,                 1.1718,              0.0009902,              0.0009902,              0.0009902
                    206,                 1.2843,                 1.7025,                0.91068,                 1.0695,                0.69476,                0.69431,                0.72644,                0.40113,                 0.7016,                0.70114,                0.72882,                0.37146,                 1.4776,                 1.9646,                 1.0359,                 1.1642,             0.00098525,             0.00098525,             0.00098525
                    207,                  1.283,                 1.7345,                0.92863,                 1.0689,                0.69752,                0.68878,                0.72487,                0.39799,                0.70724,                0.68741,                  0.726,                0.36689,                 1.4848,                 2.0124,                 1.0417,                  1.173,              0.0009803,              0.0009803,              0.0009803
