epoch,loss_train,loss_val,th_best,best_fbeta
1,1.260595098329716,1.2010587805356734,0.5700000000000001,0.142819195985794
2,1.1037803473902363,0.8843679901881095,0.74,0.3588458299636841
3,0.8692732944508991,0.7124746411274641,0.92,0.5279572010040283
4,0.7001341855065505,0.6339833690569951,0.95,0.5782269239425659
5,0.6006668589913282,0.4971890915662814,0.93,0.6105472445487976
6,0.5272386899066074,0.4739652451796409,0.95,0.6238052845001221
7,0.5039100765926132,0.4459081039978907,0.94,0.6324173212051392
8,0.4649455858146684,0.4545519734040285,0.92,0.5805213451385498
9,0.409439043809416,0.4603806352004027,0.93,0.5618550777435303
10,0.3819134033289078,0.3994918316602707,0.95,0.635991096496582
11,0.3678839348032751,0.4393902871853266,0.89,0.5800929069519043
12,0.3546040611973136,0.3776431049291904,0.95,0.642901599407196
13,0.3445472985250243,0.4107347623660014,0.96,0.6663966178894043
14,0.3287379522947794,0.3527528383792975,0.94,0.6850787997245789
15,0.3210998827935288,0.3734008998442918,0.93,0.6557528972625732
16,0.351945834674037,0.3855049934906837,0.93,0.6566833853721619
17,0.3195983621055988,0.3485185630046404,0.92,0.6923015713691711
18,0.3207304211645167,0.3495221317578584,0.94,0.6585217118263245
19,0.2835902156939834,0.3931357818536269,0.95,0.6441074013710022
20,0.2832875898979252,0.3587588239938785,0.92,0.6900087594985962
21,0.2803226724075146,0.3754991675034547,0.93,0.6735695600509644
22,0.2625697592489197,0.3693640610346427,0.91,0.6718811988830566
23,0.2589322908625582,0.3427943835655848,0.94,0.6775562763214111
24,0.2694079105946127,0.3511931880926474,0.93,0.6816425919532776
25,0.267117929656874,0.3629171878863603,0.93,0.6836467981338501
26,0.2666128657662305,0.3334281759766432,0.95,0.6968844532966614
27,0.2686743144057851,0.3537541203773938,0.94,0.6807148456573486
28,0.2490778084476618,0.352885161454861,0.94,0.6880732774734497
29,0.2476026337162107,0.3580845517989917,0.93,0.7033758163452148
30,0.2299926585713681,0.3616763573044386,0.94,0.6765976548194885
31,0.2506433255938501,0.3661366105079651,0.95,0.6726483702659607
32,0.2348840637652147,0.387188787643726,0.91,0.6714399456977844
33,0.2719311279288689,0.3809439536088552,0.95,0.6724979281425476
34,0.2360994188762529,0.3640671674257669,0.94,0.7043346762657166
35,0.2193596316061818,0.3617331867034619,0.95,0.6997639536857605
36,0.2217386160925222,0.3613834511011075,0.95,0.704612672328949
37,0.2172532726574865,0.3892430697496121,0.93,0.6299044489860535
38,0.2270446608378651,0.3896021279386985,0.91,0.6783248782157898
39,0.2213808871453923,0.4058974471229773,0.93,0.699478030204773
40,0.2108571791597702,0.39684803210772,0.9,0.696242094039917
41,0.206637484417197,0.3855583434685682,0.92,0.69699627161026
42,0.2017087459628162,0.3996587282954118,0.94,0.7026684880256653
43,0.2053432682680981,0.4355631955923178,0.91,0.6864005327224731
44,0.2140457732163273,0.3953765774002442,0.93,0.7210643291473389
45,0.2336821749870357,0.35540999739598,0.93,0.7202324271202087
46,0.2179437388422151,0.3584998062787912,0.93,0.6882311701774597
47,0.2010300920820543,0.4143716295560201,0.92,0.7088107466697693
48,0.1915235897374255,0.3786805795553403,0.93,0.7235808968544006
49,0.1901723332862997,0.3836988103695405,0.94,0.7149316668510437
50,0.1973919801318082,0.4641334861516952,0.93,0.6772581338882446
51,0.1862250788081357,0.40671179157037,0.91,0.7019476294517517
52,0.1844633528283225,0.46815197628278,0.96,0.6111370325088501
53,0.2120207001019445,0.4168329812013186,0.94,0.7206336259841919
54,0.2075467559592918,0.4375883165078285,0.9,0.7061527967453003
55,0.1888332168048032,0.4717993117295779,0.9,0.7063156366348267
56,0.1845200975693346,0.4370895796097241,0.93,0.7205948829650879
57,0.1875530416745484,0.4758912821610768,0.92,0.7086787819862366
58,0.178768932371692,0.4608656672331003,0.93,0.7104181051254272
59,0.1766213035378845,0.4547936457854051,0.93,0.7070409059524536
60,0.1769150744308218,0.4705040538922334,0.92,0.7156051397323608
61,0.172653094445687,0.4653204534298334,0.91,0.7013816237449646
62,0.1673580153881224,0.4696461714995213,0.95,0.7211188673973083
63,0.1778645675965133,0.4467319876719743,0.93,0.6938735246658325
64,0.1866790320996051,0.479422390843049,0.92,0.7033851742744446
65,0.1970550027783848,0.4080597616923161,0.93,0.7228872776031494
66,0.2201220222105284,0.4530325535780344,0.96,0.6967670917510986
67,0.1751756096346695,0.4662159773019644,0.93,0.6870459318161011
68,0.1681200625302965,0.5249340778742081,0.91,0.7016394138336182
69,0.1650411107061758,0.5009923541010954,0.92,0.7011567950248718
70,0.1607702436653073,0.5327816895949535,0.92,0.7023723721504211
71,0.1607155693702943,0.5494823635388644,0.93,0.7007989287376404
72,0.1578822974355435,0.4975064975711015,0.93,0.7088540196418762
73,0.1606841059841311,0.5295527199139962,0.9,0.6991583704948425
74,0.1556678565914538,0.5696076666697477,0.9,0.7063890099525452
75,0.1501456086599775,0.490117555245375,0.94,0.7127686738967896
76,0.151806374636075,0.615913117543245,0.92,0.7045311331748962
77,0.1522959025952437,0.5810204602968998,0.91,0.7045860290527344
78,0.1531118287868765,0.5460134908939019,0.91,0.7074580788612366
79,0.1593646512970392,0.6430596976708143,0.89,0.7091195583343506
80,0.15464548657892088,0.5333108747234712,0.91,0.6999521255493164
