                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     99,                 1.4131,                 1.9177,                 1.1102,                 1.1011,                0.67937,                0.66341,                0.70617,                0.38086,                0.68266,                0.67415,                0.70966,                0.34215,                 1.4981,                 2.0522,                 1.1157,                 1.1333,              0.0015149,              0.0015149,              0.0015149
                    100,                 1.4101,                 1.8907,                 1.0805,                 1.0926,                0.66835,                0.65667,                0.68926,                 0.3735,                0.68738,                0.66071,                0.70456,                0.35581,                 1.5105,                 1.9541,                 1.1081,                 1.1323,              0.0015099,              0.0015099,              0.0015099
                    101,                 1.3878,                 1.8606,                 1.0565,                 1.0904,                0.67636,                0.66699,                0.70764,                0.38319,                  0.683,                 0.6761,                0.71593,                0.35536,                 1.5097,                 2.0314,                 1.0975,                 1.1365,               0.001505,               0.001505,               0.001505
                    102,                 1.3976,                 1.8713,                 1.0683,                 1.0858,                0.68959,                0.65527,                0.70212,                0.37904,                0.69712,                0.66243,                0.70971,                0.35175,                 1.4976,                 2.0224,                 1.1038,                  1.127,              0.0015001,              0.0015001,              0.0015001
                    103,                 1.4048,                 1.8954,                 1.0922,                 1.0969,                0.66838,                0.67576,                0.70318,                0.37832,                0.68279,                0.68325,                0.71474,                0.36079,                 1.5189,                 2.0471,                  1.093,                 1.1396,              0.0014951,              0.0014951,              0.0014951
                    104,                 1.4096,                 1.9216,                 1.0894,                 1.0996,                0.67299,                0.68293,                0.71013,                0.38651,                0.67929,                0.69156,                0.71817,                 0.3498,                 1.5018,                 2.1151,                 1.0885,                 1.1396,              0.0014901,              0.0014901,              0.0014901
                    105,                 1.3978,                 1.8811,                 1.0721,                 1.0826,                0.68366,                0.66276,                0.70497,                0.37989,                  0.694,                0.67089,                 0.7178,                0.35808,                 1.5236,                 2.0124,                 1.1038,                 1.1374,              0.0014852,              0.0014852,              0.0014852
                    106,                  1.414,                 1.8832,                 1.0799,                 1.0881,                0.69651,                0.67396,                0.71549,                0.38953,                0.70032,                0.68245,                0.72361,                0.36579,                 1.4852,                 1.9824,                 1.0828,                  1.119,              0.0014803,              0.0014803,              0.0014803
                    107,                 1.4004,                 1.8913,                  1.091,                  1.084,                 0.6725,                0.68115,                 0.7066,                0.37883,                0.68973,                0.68846,                0.72191,                0.35479,                 1.5022,                  2.046,                 1.0942,                 1.1232,              0.0014753,              0.0014753,              0.0014753
                    108,                 1.4007,                 1.8699,                 1.0636,                 1.0831,                0.69211,                0.66309,                0.71473,                0.38458,                0.70514,                 0.6748,                0.72829,                0.36369,                  1.511,                 1.9941,                 1.1001,                 1.1299,              0.0014703,              0.0014703,              0.0014703
                    109,                 1.3989,                  1.924,                 1.0847,                 1.0892,                0.67892,                0.66839,                0.71178,                0.38742,                0.68859,                0.68228,                0.72423,                0.36147,                 1.4996,                 1.9997,                 1.0942,                 1.1326,              0.0014654,              0.0014654,              0.0014654
                    110,                 1.3911,                 1.8712,                 1.0641,                 1.0838,                0.66654,                0.66472,                0.70271,                0.38481,                0.67455,                0.66998,                0.70512,                0.34201,                 1.4924,                 2.0581,                 1.0944,                 1.1291,              0.0014605,              0.0014605,              0.0014605
                    111,                 1.3973,                 1.8899,                 1.0749,                 1.0838,                0.68465,                0.65886,                0.70607,                 0.3849,                0.69716,                0.67089,                0.71604,                0.35509,                 1.4925,                 2.0007,                 1.1023,                 1.1251,              0.0014555,              0.0014555,              0.0014555
                    112,                 1.3981,                 1.8597,                 1.0622,                 1.0791,                0.69111,                0.66504,                0.71609,                0.38626,                0.69819,                0.68083,                0.73107,                0.36547,                 1.5036,                 1.9997,                  1.098,                 1.1238,              0.0014505,              0.0014505,              0.0014505
                    113,                 1.4022,                 1.8732,                 1.0676,                 1.0881,                0.67431,                 0.6834,                0.70783,                0.38027,                0.68447,                0.69981,                0.72221,                0.36512,                 1.5189,                 2.0219,                 1.0907,                 1.1343,              0.0014456,              0.0014456,              0.0014456
                    114,                 1.3916,                 1.8634,                 1.0604,                   1.08,                0.69408,                0.67317,                0.71878,                0.39181,                 0.6955,                0.69526,                0.72913,                0.36414,                 1.4932,                 2.0223,                 1.0795,                  1.121,              0.0014406,              0.0014406,              0.0014406
                    115,                 1.3781,                 1.8505,                  1.049,                 1.0776,                0.68757,                0.67902,                0.71833,                0.39336,                0.69656,                0.68911,                0.72698,                0.35412,                 1.4911,                  2.127,                 1.0786,                 1.1231,              0.0014357,              0.0014357,              0.0014357
                    116,                 1.4024,                 1.8735,                  1.065,                 1.0917,                0.69319,                0.67057,                0.71284,                0.39159,                0.69677,                 0.6878,                0.72424,                0.36072,                 1.4934,                 2.0436,                 1.0848,                  1.126,              0.0014307,              0.0014307,              0.0014307
                    117,                 1.3908,                 1.8751,                 1.0731,                 1.0902,                0.68663,                0.66198,                0.70815,                0.38605,                0.70046,                0.67531,                0.72235,                0.36919,                 1.4932,                 1.9605,                 1.1104,                 1.1204,              0.0014258,              0.0014258,              0.0014258
                    118,                 1.4188,                 1.8797,                 1.0917,                 1.1008,                0.67244,                 0.6839,                0.70921,                0.38847,                0.68651,                0.69821,                0.72181,                0.36343,                 1.4994,                 2.0105,                 1.0792,                 1.1276,              0.0014208,              0.0014208,              0.0014208
                    119,                 1.3937,                 1.8541,                  1.057,                 1.0812,                0.69033,                0.66992,                0.70776,                0.38044,                0.70474,                 0.6839,                0.72512,                0.36553,                 1.5207,                 1.9733,                 1.0832,                 1.1274,              0.0014159,              0.0014159,              0.0014159
                    120,                 1.3827,                 1.8586,                 1.0458,                 1.0857,                0.67975,                0.67089,                0.70366,                0.38238,                0.69014,                0.68738,                 0.7183,                0.36387,                 1.5035,                 1.9883,                 1.0982,                  1.121,               0.001411,               0.001411,               0.001411
                    121,                 1.3827,                 1.8755,                 1.0577,                  1.082,                0.67681,                0.69398,                0.71303,                0.38379,                0.68859,                0.69496,                0.72265,                0.37107,                 1.5064,                 1.9455,                 1.0831,                 1.1306,               0.001406,               0.001406,               0.001406
                    122,                 1.3748,                  1.834,                 1.0406,                 1.0741,                0.69314,                0.66927,                0.71713,                0.38498,                0.68286,                0.69756,                0.72355,                0.36387,                 1.5096,                 2.0177,                 1.0811,                 1.1245,              0.0014011,              0.0014011,              0.0014011
                    123,                 1.3888,                 1.8771,                 1.0568,                 1.0767,                0.69208,                0.67684,                 0.7223,                0.38901,                0.70177,                 0.6813,                0.72696,                0.36101,                 1.4871,                 1.9602,                 1.0788,                 1.1301,              0.0013961,              0.0013961,              0.0013961
                    124,                 1.3947,                 1.8707,                 1.0669,                 1.0881,                0.67925,                 0.6826,                0.70726,                0.38551,                0.68441,                0.69398,                0.72092,                0.36589,                 1.4918,                 2.0036,                 1.0811,                 1.1226,              0.0013912,              0.0013912,              0.0013912
                    125,                 1.3748,                 1.8312,                 1.0427,                 1.0837,                0.68619,                0.67058,                0.70147,                0.38171,                0.69089,                0.67285,                0.70651,                0.34833,                 1.4893,                 2.0521,                 1.0995,                 1.1227,              0.0013862,              0.0013862,              0.0013862
                    126,                 1.3934,                 1.8561,                 1.0659,                 1.0865,                0.67993,                 0.6715,                0.69944,                0.38406,                0.69095,                0.68098,                0.70898,                0.35652,                 1.4935,                 2.0104,                 1.1013,                 1.1258,              0.0013813,              0.0013813,              0.0013813
                    127,                 1.4141,                 1.8742,                 1.0785,                 1.0864,                0.67482,                 0.6852,                0.70383,                0.37915,                0.67954,                0.69528,                0.71344,                0.35551,                 1.5139,                 1.9945,                 1.1045,                 1.1332,              0.0013763,              0.0013763,              0.0013763
                    128,                 1.3764,                 1.8513,                 1.0445,                 1.0818,                 0.6634,                0.69171,                0.70601,                0.38216,                0.68937,                0.68748,                0.72098,                0.36551,                 1.5117,                 2.0024,                 1.0842,                 1.1304,              0.0013714,              0.0013714,              0.0013714
                    129,                  1.387,                 1.8682,                 1.0397,                 1.0858,                0.67811,                 0.6787,                0.71093,                0.38447,                0.69071,                0.69008,                0.72303,                0.35858,                 1.5102,                 2.0432,                 1.0851,                 1.1321,              0.0013664,              0.0013664,              0.0013664
                    130,                 1.3693,                 1.8328,                 1.0353,                 1.0818,                0.67332,                0.68065,                0.70615,                0.38238,                0.68405,                0.69268,                0.71904,                0.35657,                 1.5161,                 2.0528,                  1.085,                 1.1341,              0.0013615,              0.0013615,              0.0013615
                    131,                 1.3774,                 1.8495,                 1.0519,                 1.0855,                0.66721,                   0.68,                0.70035,                0.37988,                0.68391,                0.69561,                0.72096,                0.35688,                  1.513,                 1.9857,                 1.1004,                 1.1313,              0.0013565,              0.0013565,              0.0013565
                    132,                 1.3758,                 1.8723,                 1.0451,                 1.0798,                0.70763,                0.66983,                0.71939,                0.39255,                0.70688,                0.67759,                0.72135,                0.35594,                  1.482,                 2.0191,                 1.0868,                 1.1202,              0.0013515,              0.0013515,              0.0013515
                    133,                 1.3861,                 1.8639,                 1.0628,                 1.0841,                0.68491,                0.66764,                0.70845,                0.38679,                0.68909,                0.68911,                0.72268,                0.35676,                 1.4813,                 2.0039,                 1.0835,                 1.1263,              0.0013466,              0.0013466,              0.0013466
                    134,                 1.3969,                 1.8896,                 1.0658,                 1.0866,                0.67105,                0.68929,                0.70824,                0.38646,                0.67165,                0.69984,                0.71749,                0.35628,                 1.4864,                 2.0342,                  1.087,                 1.1245,              0.0013417,              0.0013417,              0.0013417
                    135,                 1.3597,                 1.9122,                 1.1064,                 1.0811,                0.68783,                0.67545,                0.70676,                0.38538,                0.69818,                0.68683,                0.72143,                 0.3702,                 1.4949,                 1.9688,                  1.071,                 1.1313,              0.0013367,              0.0013367,              0.0013367
                    136,                 1.3897,                  1.864,                 1.0531,                 1.0863,                0.67401,                0.67441,                0.70415,                 0.3848,                0.68506,                0.68547,                0.71779,                 0.3576,                 1.4898,                 2.0332,                 1.0832,                 1.1281,              0.0013318,              0.0013318,              0.0013318
                    137,                 1.3755,                 1.8468,                 1.0312,                 1.0769,                0.67079,                0.68943,                0.71468,                0.38703,                0.68315,                0.70116,                0.72614,                0.36211,                 1.5078,                 2.0497,                 1.0741,                 1.1242,              0.0013268,              0.0013268,              0.0013268
                    138,                 1.3884,                 1.8647,                 1.0435,                 1.0827,                0.67101,                0.68943,                0.71204,                0.38335,                0.68272,                0.70146,                0.72583,                0.36373,                   1.51,                 2.0364,                 1.0803,                 1.1269,              0.0013219,              0.0013219,              0.0013219
                    139,                 1.3783,                 1.8406,                 1.0354,                 1.0746,                0.68205,                0.68088,                0.71296,                0.38792,                0.69116,                 0.6914,                0.72357,                0.35644,                 1.4832,                 2.0555,                 1.0752,                 1.1163,              0.0013169,              0.0013169,              0.0013169
                    140,                 1.3798,                 1.8486,                 1.0584,                 1.0785,                0.68208,                0.69236,                0.71876,                0.38917,                0.69201,                0.70244,                0.73094,                0.36421,                 1.5049,                 2.0066,                 1.0735,                 1.1294,               0.001312,               0.001312,               0.001312
                    141,                 1.3638,                 1.8172,                 1.0254,                 1.0771,                0.67483,                0.69073,                0.71486,                0.39046,                0.68627,                0.70341,                0.73241,                0.36874,                 1.4938,                 2.0273,                 1.0793,                 1.1306,               0.001307,               0.001307,               0.001307
                    142,                 1.3681,                 1.8336,                  1.037,                 1.0774,                 0.6704,                0.69268,                0.70684,                0.38498,                0.68758,                0.70927,                0.72679,                0.36834,                 1.4968,                 1.9984,                 1.0871,                 1.1224,               0.001302,               0.001302,               0.001302
                    143,                 1.3827,                 1.8407,                 1.0332,                 1.0815,                0.68189,                0.68163,                0.71534,                0.39073,                0.69262,                0.69236,                0.72511,                0.35594,                 1.4868,                 2.0798,                 1.0806,                 1.1268,              0.0012971,              0.0012971,              0.0012971
                    144,                 1.3737,                 1.8141,                 1.0324,                 1.0766,                0.67249,                0.69381,                0.71636,                0.39291,                0.68384,                0.70551,                0.73287,                0.37675,                 1.4876,                 1.9508,                 1.0659,                 1.1273,              0.0012922,              0.0012922,              0.0012922
                    145,                 1.3545,                 1.8078,                 1.0333,                 1.0677,                0.68069,                0.69742,                 0.7183,                0.39231,                0.68288,                 0.7213,                0.73177,                0.36695,                 1.4872,                 2.0004,                 1.0601,                 1.1258,              0.0012872,              0.0012872,              0.0012872
                    146,                 1.3662,                 1.8298,                  1.035,                 1.0761,                0.67631,                0.68422,                0.71125,                  0.388,                0.68885,                0.69691,                0.72815,                0.36791,                 1.5028,                 1.9976,                 1.0666,                 1.1276,              0.0012822,              0.0012822,              0.0012822
                    147,                 1.3733,                  1.834,                 1.0304,                  1.072,                 0.6913,                0.67252,                0.71377,                0.38729,                0.70547,                0.68392,                0.72889,                0.36943,                 1.4951,                 1.9643,                  1.071,                 1.1282,              0.0012773,              0.0012773,              0.0012773
                    148,                  1.369,                 1.8359,                 1.0251,                 1.0735,                0.68175,                0.67512,                0.70702,                0.38836,                0.68249,                0.68854,                0.71555,                0.35686,                 1.4914,                 2.0339,                 1.0704,                  1.128,              0.0012724,              0.0012724,              0.0012724
                    149,                 1.3457,                 1.7968,                 1.0143,                 1.0662,                0.67412,                0.68423,                0.70992,                0.38567,                0.68726,                0.69756,                0.72348,                0.35951,                 1.4842,                  2.034,                 1.0848,                  1.123,              0.0012674,              0.0012674,              0.0012674
                    150,                 1.3565,                 1.8039,                 1.0175,                 1.0693,                0.68774,                0.67039,                0.71653,                0.38669,                0.69233,                0.68553,                0.72877,                0.35677,                 1.5069,                 2.0795,                 1.0708,                 1.1323,              0.0012624,              0.0012624,              0.0012624
                    151,                 1.3563,                 1.8072,                 1.0198,                  1.069,                0.68394,                0.68471,                0.71482,                0.39084,                0.68479,                0.69874,                0.72691,                0.36709,                 1.4931,                  1.993,                 1.0644,                 1.1266,              0.0012575,              0.0012575,              0.0012575
                    152,                 1.3525,                 1.8088,                 1.0053,                 1.0689,                0.68687,                0.69366,                0.71607,                0.39017,                0.69895,                0.70444,                0.73259,                0.37343,                 1.5057,                 1.9993,                   1.06,                 1.1289,              0.0012526,              0.0012526,              0.0012526
                    153,                 1.3707,                 1.8289,                 1.0266,                 1.0724,                 0.6758,                0.69957,                0.72086,                0.39341,                0.67925,                0.70992,                0.72927,                0.35802,                 1.4929,                 2.0614,                 1.0656,                 1.1242,              0.0012476,              0.0012476,              0.0012476
                    154,                 1.3654,                 1.8203,                 1.0107,                 1.0707,                0.69266,                0.69113,                0.72738,                0.39304,                0.70171,                0.70179,                 0.7408,                0.37009,                 1.5015,                 1.9905,                 1.0574,                 1.1332,              0.0012426,              0.0012426,              0.0012426
                    155,                 1.3605,                 1.8375,                 1.0273,                 1.0733,                0.68599,                0.68203,                 0.7221,                0.39431,                0.69318,                0.69301,                0.72898,                 0.3601,                 1.4835,                 2.0255,                 1.0678,                 1.1276,              0.0012377,              0.0012377,              0.0012377
                    156,                 1.3497,                 1.8085,                 1.0111,                 1.0764,                0.68901,                 0.6859,                0.71838,                0.39106,                0.69953,                0.69951,                0.73397,                0.37374,                  1.501,                  1.977,                 1.0625,                 1.1296,              0.0012328,              0.0012328,              0.0012328
                    157,                 1.3484,                  1.816,                 1.0052,                  1.068,                0.70143,                0.67233,                0.71713,                0.39192,                 0.6979,                0.68553,                0.72527,                0.36206,                 1.4987,                 2.0419,                 1.0652,                 1.1373,              0.0012278,              0.0012278,              0.0012278
                    158,                 1.3539,                 1.8002,                 1.0049,                 1.0612,                0.68552,                 0.6852,                0.72056,                0.39588,                 0.6869,                0.70049,                0.72989,                0.36546,                 1.4827,                  2.022,                 1.0646,                  1.119,              0.0012228,              0.0012228,              0.0012228
                    159,                 1.3495,                 1.8231,                 1.0014,                 1.0614,                0.67293,                0.69463,                0.72072,                0.39736,                0.68049,                0.70579,                0.73264,                0.36926,                  1.493,                 1.9934,                  1.053,                 1.1252,              0.0012179,              0.0012179,              0.0012179
                    160,                 1.3414,                 1.7672,                 1.0025,                 1.0665,                0.67917,                0.70179,                0.70966,                0.38553,                0.69259,                0.70629,                0.72267,                0.36168,                 1.5063,                 2.0023,                 1.0742,                 1.1336,              0.0012129,              0.0012129,              0.0012129
                    161,                 1.3442,                  1.772,                 1.0336,                 1.0674,                0.69432,                0.69073,                0.72184,                0.39224,                0.70544,                0.70179,                0.73566,                0.36868,                 1.5033,                 2.0459,                 1.0607,                 1.1299,               0.001208,               0.001208,               0.001208
                    162,                 1.3309,                 1.7724,                0.98967,                 1.0539,                0.68886,                 0.6865,                0.71992,                0.39339,                0.70242,                0.70764,                 0.7352,                0.37042,                 1.4824,                 1.9436,                   1.06,                 1.1252,               0.001203,               0.001203,               0.001203
                    163,                 1.3586,                 1.8175,                 1.0107,                 1.0649,                0.70477,                 0.6787,                0.72616,                0.39614,                0.71254,                0.68618,                0.73361,                 0.3621,                 1.4897,                 2.0372,                 1.0504,                 1.1295,              0.0011981,              0.0011981,              0.0011981
                    164,                 1.3433,                 1.7988,                 1.0055,                 1.0688,                0.69701,                 0.6735,                0.71326,                 0.3879,                0.70945,                0.68846,                0.72632,                0.36873,                 1.5036,                 2.0112,                  1.063,                 1.1304,              0.0011932,              0.0011932,              0.0011932
                    165,                 1.3524,                 1.8063,                 1.0075,                 1.0744,                0.69205,                0.67935,                0.71319,                0.39179,                0.70516,                0.69144,                0.73007,                0.37005,                 1.5047,                 1.9937,                  1.068,                  1.139,              0.0011882,              0.0011882,              0.0011882
                    166,                 1.3671,                 1.8041,                 1.0194,                 1.0648,                 0.6809,                0.68683,                0.71719,                0.39263,                0.69566,                0.69398,                0.72816,                0.36344,                 1.4944,                 2.0252,                 1.0653,                 1.1302,              0.0011833,              0.0011833,              0.0011833
                    167,                 1.3555,                 1.7896,                 1.0059,                 1.0631,                0.69387,                0.68423,                0.71696,                 0.3919,                0.70204,                0.69659,                0.72548,                0.35748,                 1.4957,                 2.0962,                 1.0597,                 1.1279,              0.0011783,              0.0011783,              0.0011783
                    168,                  1.348,                 1.8033,                 1.0114,                 1.0644,                0.69887,                0.67322,                0.72117,                0.39395,                0.70953,                 0.6852,                0.73432,                0.36802,                 1.4868,                 2.0099,                  1.057,                 1.1246,              0.0011734,              0.0011734,              0.0011734
                    169,                 1.3661,                 1.8146,                 1.0196,                 1.0663,                0.68808,                0.68033,                0.72224,                0.39592,                0.69144,                0.69171,                0.73015,                0.36023,                 1.4898,                 2.0332,                 1.0471,                 1.1323,              0.0011684,              0.0011684,              0.0011684
                    170,                 1.3384,                 1.7905,                0.99436,                 1.0653,                0.68456,                0.67612,                0.71959,                0.39644,                0.69087,                0.68899,                0.72491,                0.36447,                 1.4879,                 2.0035,                 1.0687,                 1.1304,              0.0011635,              0.0011635,              0.0011635
                    171,                 1.3281,                 1.7657,                0.98613,                 1.0629,                0.69458,                 0.6813,                0.71954,                0.39825,                0.70287,                0.68943,                0.72862,                 0.3692,                 1.4797,                 1.9944,                  1.053,                 1.1238,              0.0011585,              0.0011585,              0.0011585
                    172,                 1.3579,                 1.8007,                 1.0025,                  1.071,                0.69422,                 0.6852,                0.72096,                0.39449,                0.70157,                0.69561,                0.72782,                 0.3598,                 1.4947,                 2.0212,                 1.0597,                 1.1307,              0.0011536,              0.0011536,              0.0011536
                    173,                 1.3443,                 1.7762,                0.98999,                 1.0643,                0.70478,                0.66845,                0.72209,                0.39787,                0.70389,                0.68911,                0.73317,                0.36828,                 1.4898,                 2.0009,                 1.0441,                 1.1284,              0.0011486,              0.0011486,              0.0011486
                    174,                 1.3506,                 1.7826,                0.99587,                  1.059,                0.69724,                 0.6718,                0.72163,                0.39222,                0.71474,                0.67058,                0.73148,                0.36292,                 1.5041,                 2.0765,                 1.0551,                 1.1307,              0.0011437,              0.0011437,              0.0011437
                    175,                 1.3633,                 1.7987,                 1.0077,                 1.0629,                0.69688,                0.67588,                0.71956,                0.39436,                0.70743,                0.68748,                0.73047,                0.36792,                 1.4941,                 1.9854,                  1.059,                 1.1273,              0.0011387,              0.0011387,              0.0011387
                    176,                 1.3469,                 1.7757,                0.99114,                 1.0583,                0.70007,                0.68033,                0.71976,                0.39523,                 0.7154,                0.67769,                0.72988,                0.36188,                 1.4956,                   2.07,                   1.05,                 1.1297,              0.0011337,              0.0011337,              0.0011337
                    177,                 1.3331,                 1.7717,                 0.9784,                 1.0538,                0.69784,                0.68496,                0.71654,                0.39273,                0.70734,                0.69561,                0.72812,                0.37033,                 1.4905,                 1.9708,                 1.0598,                  1.128,              0.0011288,              0.0011288,              0.0011288
                    178,                 1.3457,                 1.8147,                 1.0266,                  1.065,                0.68426,                0.68878,                0.71833,                0.39043,                0.69776,                0.70407,                0.73458,                0.37557,                 1.5033,                  1.969,                 1.0568,                 1.1319,              0.0011239,              0.0011239,              0.0011239
                    179,                 1.3448,                 1.7778,                0.98645,                 1.0625,                0.69109,                0.68243,                0.71775,                0.39769,                0.69452,                0.69496,                0.72616,                0.36615,                 1.4871,                 2.0065,                 1.0586,                 1.1298,              0.0011189,              0.0011189,              0.0011189
                    180,                 1.3368,                 1.7902,                 0.9878,                 1.0603,                0.69392,                0.68123,                0.72058,                0.39517,                0.69808,                0.70114,                0.73204,                0.36816,                    1.5,                 2.0006,                 1.0585,                 1.1358,               0.001114,               0.001114,               0.001114
                    181,                 1.3349,                 1.7499,                0.97609,                 1.0592,                0.65867,                0.70862,                  0.714,                0.39199,                0.66932,                 0.7148,                0.72426,                0.36392,                 1.4894,                 2.0077,                 1.0612,                 1.1333,               0.001109,               0.001109,               0.001109
                    182,                 1.3337,                 1.7708,                0.98403,                 1.0583,                0.69694,                0.67756,                0.71428,                0.39113,                0.70497,                0.68536,                0.72363,                0.36692,                 1.5048,                 2.0044,                 1.0645,                 1.1373,              0.0011041,              0.0011041,              0.0011041
                    183,                 1.3307,                 1.7493,                0.97115,                 1.0518,                0.68464,                0.67917,                0.71437,                0.39579,                0.69327,                0.69431,                0.73181,                0.36934,                 1.4907,                 1.9814,                 1.0608,                 1.1319,              0.0010991,              0.0010991,              0.0010991
                    184,                 1.3328,                  1.769,                0.98415,                 1.0594,                0.67966,                 0.6879,                0.71696,                0.39338,                0.68683,                0.70407,                0.72567,                 0.3594,                 1.4902,                 2.0425,                 1.0595,                 1.1328,              0.0010941,              0.0010941,              0.0010941
                    185,                 1.3331,                 1.7955,                0.97718,                 1.0626,                0.69254,                 0.6739,                0.71883,                0.39345,                0.69902,                0.69138,                0.73461,                0.36854,                 1.4916,                 2.0125,                 1.0545,                 1.1296,              0.0010892,              0.0010892,              0.0010892
                    186,                 1.3335,                 1.7653,                0.97991,                 1.0561,                0.68274,                0.68233,                 0.7148,                0.39242,                0.69445,                0.69476,                0.72879,                0.36011,                  1.493,                 2.0767,                 1.0591,                 1.1324,              0.0010842,              0.0010842,              0.0010842
                    187,                 1.3332,                 1.7822,                0.97332,                 1.0561,                 0.6857,                0.69236,                0.71779,                0.39147,                0.69642,                0.69984,                0.72925,                0.36468,                 1.4958,                 1.9874,                 1.0652,                 1.1317,              0.0010793,              0.0010793,              0.0010793
                    188,                 1.3227,                 1.7436,                0.95596,                 1.0477,                0.68611,                0.69093,                0.71865,                0.39435,                 0.6958,                0.70069,                0.73204,                 0.3675,                 1.4987,                 2.0176,                 1.0615,                 1.1321,              0.0010743,              0.0010743,              0.0010743
                    189,                   1.34,                 1.7645,                0.97623,                 1.0551,                0.67926,                0.69214,                0.71527,                0.39097,                0.69118,                0.69657,                0.72684,                0.37399,                 1.5019,                 1.9891,                 1.0612,                 1.1325,              0.0010694,              0.0010694,              0.0010694
                    190,                 1.3307,                 1.7621,                0.97654,                 1.0552,                0.68802,                0.67988,                0.71416,                0.39394,                 0.6946,                0.68639,                0.72269,                0.36083,                  1.499,                 2.0497,                 1.0581,                 1.1341,              0.0010645,              0.0010645,              0.0010645
                    191,                 1.3251,                 1.7501,                0.96216,                 1.0598,                0.66461,                0.70602,                0.72147,                0.39419,                0.68571,                0.70309,                 0.7349,                0.36945,                  1.509,                 2.0366,                 1.0545,                 1.1363,              0.0010595,              0.0010595,              0.0010595
                    192,                 1.3154,                 1.7425,                0.95928,                 1.0521,                 0.6762,                0.69854,                0.71667,                0.39197,                0.68172,                0.70769,                0.72941,                0.37127,                 1.5118,                 2.0029,                 1.0677,                  1.137,              0.0010545,              0.0010545,              0.0010545
                    193,                 1.3224,                 1.7657,                0.97535,                 1.0563,                 0.6884,                0.69106,                0.71803,                0.39553,                0.70204,                0.70309,                0.73445,                0.37258,                 1.4989,                 2.0143,                 1.0544,                 1.1327,              0.0010496,              0.0010496,              0.0010496
                    194,                 1.3265,                  1.768,                 0.9579,                 1.0537,                0.68243,                0.69789,                0.71607,                0.39351,                0.68993,                0.71187,                0.73225,                0.36991,                 1.4997,                 2.0029,                 1.0536,                   1.13,              0.0010447,              0.0010447,              0.0010447
