epoch,loss_train,loss_val,th_best,best_fbeta
1,0.8054217309910852,0.8069795095003568,0.01,0.08214071393013
2,0.8039241758027302,0.8035129201717865,0.45,0.0821407213807106
3,0.7602401316933366,0.7343476796761538,0.43,0.0880822017788887
4,0.6822638713750716,0.6719657931572351,0.36,0.1012942269444465
5,0.6315101011628245,0.6053533126146365,0.31,0.1425851136445999
6,0.5880644633534641,0.5586816271146139,0.25,0.2285320907831192
7,0.5553101070960704,0.5238592143242176,0.33,0.2983950972557068
8,0.5288868577183572,0.4984797445627359,0.28,0.3809614181518554
9,0.5037745378048123,0.4715118591602032,0.34,0.4316155910491943
10,0.4835221950332494,0.4523037213545579,0.46,0.4495963454246521
11,0.465615859487026,0.4259265179817493,0.48,0.4862861335277557
12,0.4219874850925969,0.3773774741551814,0.31,0.4795067906379699
13,0.401397774147885,0.3539759952288407,0.53,0.5150673389434814
14,0.3905676480526576,0.3352478207686009,0.5,0.532780110836029
15,0.3799748127808386,0.3314344875323466,0.33,0.533567488193512
16,0.3734979869342157,0.3253988241538023,0.24,0.542363166809082
17,0.3738049638373657,0.3268026526157672,0.48,0.5384601950645447
18,0.3655495994720336,0.3235476735310676,0.59,0.5446071028709412
19,0.3655672479468865,0.3118342543259645,0.45,0.5544826984405518
20,0.3599909017014401,0.3145927721873308,0.5800000000000001,0.5540716648101807
21,0.3557321481694479,0.3086963922549516,0.59,0.5674097537994385
22,0.3525706530896379,0.3083608501996749,0.61,0.5704948306083679
23,0.3520707463757674,0.3003678283630273,0.38,0.5740688443183899
24,0.3453687699311792,0.2946963910108957,0.46,0.5816230773925781
25,0.3403969343767657,0.2952756648644423,0.41,0.5847955346107483
26,0.3437072832952753,0.2966572791337967,0.65,0.5863871574401855
27,0.3397021797593571,0.2998094581640683,0.7100000000000001,0.5804697871208191
28,0.3378126954443977,0.2934297709128795,0.67,0.5917441844940186
29,0.3368834179742141,0.305330977607996,0.81,0.59063321352005
30,0.3359180504672005,0.2857356472657277,0.5,0.5977860689163208
31,0.3311475304958646,0.2845617559475776,0.55,0.599416196346283
32,0.331249485711683,0.2843962812270874,0.38,0.5959681868553162
33,0.3266061977383405,0.2847257092213019,0.54,0.6000932455062866
34,0.3285052938138978,0.2798727471859027,0.33,0.6049371361732483
35,0.3267585850708474,0.2832498412865858,0.39,0.606115460395813
36,0.3227396625945496,0.2799798704874821,0.61,0.6078029870986938
37,0.3223934529804876,0.2750633714290765,0.51,0.612339973449707
38,0.3203852356375543,0.2845706725731874,0.7100000000000001,0.6080736517906189
39,0.3191336078065659,0.2721524708546124,0.39,0.6166607141494751
40,0.3162500179120911,0.2794816291485077,0.41,0.6081286072731018
41,0.3185055347343371,0.2758213323660386,0.51,0.6095483303070068
42,0.3182247273400106,0.2808517737266345,0.16,0.6080796718597412
43,0.3156397851112063,0.2718512094937838,0.49,0.6182907223701477
44,0.3145031728841716,0.2732173437491441,0.38,0.6215637922286987
45,0.314557969314346,0.2727666413172697,0.38,0.6211147904396057
46,0.3122278205059117,0.2699030729440542,0.4,0.6199710965156555
47,0.3092767194616948,0.2697645047536263,0.6,0.6247511506080627
48,0.3087029780057367,0.2670106639464696,0.45,0.6239863634109497
49,0.3060453190696086,0.2709421935753944,0.22,0.627464771270752
50,0.3081474196117835,0.2733510912228853,0.61,0.6256911754608154
51,0.3045259329766163,0.2654503079561087,0.42,0.6280403733253479
52,0.307953058841914,0.2650845853181985,0.5700000000000001,0.6278344392776489
53,0.3028390436980857,0.2930204623784774,0.87,0.6116399765014648
54,0.3056030438437482,0.262386557383415,0.44,0.6299951672554016
55,0.3036043742439777,0.2597632740552609,0.59,0.6361932158470154
56,0.3022469820638583,0.2634714276362688,0.65,0.6329116225242615
57,0.3015559957134877,0.2623965957990059,0.47,0.632167637348175
58,0.3025873869401702,0.2587974862410472,0.42,0.6360685229301453
59,0.2965456855527321,0.2685349851082533,0.23,0.6297392845153809
60,0.2986693192960878,0.261083674354431,0.43,0.6366694569587708
61,0.2971363555592017,0.332704701866859,0.93,0.5792203545570374
62,0.2986638550466734,0.2692735267755313,0.49,0.6250856518745422
63,0.2917640347337518,0.2639445486741188,0.44,0.6260274648666382
64,0.290536070842088,0.2622431233907357,0.42,0.6322528719902039
65,0.2912289694655095,0.2777315794657438,0.78,0.6079066395759583
66,0.2922786097541899,0.2699323013806954,0.73,0.6194722652435303
67,0.2907536953943482,0.2555641871996415,0.5800000000000001,0.6439351439476013
68,0.2926548001848065,0.2652393957743278,0.5800000000000001,0.6215948462486267
69,0.2896690661559289,0.2581366369357475,0.54,0.6349015831947327
70,0.2862322157800453,0.2610192222472949,0.65,0.6388717293739319
71,0.2910119061690032,0.2583216558664273,0.55,0.6395819187164307
72,0.2888510619238211,0.2695194975687907,0.75,0.6222881078720093
73,0.2829009972416791,0.2612804342538882,0.5700000000000001,0.6310616731643677
74,0.2922412743512141,0.2843698851573161,0.79,0.6118330359458923
75,0.2948473216126405,0.2643089057543339,0.74,0.6366865038871765
76,0.2874911613602495,0.2609669803044734,0.53,0.6372610926628113
77,0.2866744837471855,0.2589617039148624,0.44,0.6379972100257874
78,0.2812193375032858,0.2556748336706406,0.5800000000000001,0.6415098309516907
79,0.2865293242772761,0.2683384258013505,0.8,0.6407792568206787
80,0.28742525991963724,0.25637740049606716,0.56,0.6421402096748352
