epoch,loss_train,loss_val,th_best,best_fbeta
1,1.0862736711331775,0.4104889307991933,0.36,0.0844021439552307
2,0.2527784868223326,0.1910801336674367,0.04,0.1064563542604446
3,0.2299129369429179,0.1865342956478312,0.05,0.1305529624223709
4,0.2126811686371054,0.1673204232070405,0.12,0.1828541904687881
5,0.2047715280630758,0.1628797140161869,0.09,0.2069331258535385
6,0.1933495571038552,0.1604166937581563,0.0999999999999999,0.1905402690172195
7,0.1868532758951187,0.1494168702323558,0.14,0.2720921039581299
8,0.1788915339644466,0.1454393348451388,0.13,0.3091418743133545
9,0.1742062334290572,0.1393920877727411,0.28,0.3464871048927307
10,0.1658372027533395,0.1329185471443806,0.17,0.3858908712863922
11,0.1595227219164371,0.1330739628460447,0.16,0.408916562795639
12,0.1543643823798213,0.1407287445361331,0.39,0.420521080493927
13,0.1529381657391786,0.1252357776639825,0.23,0.4474353194236755
14,0.1460162404286009,0.1180473704964427,0.3,0.4709973633289337
15,0.1418132573685475,0.1139468549419257,0.23,0.4876888990402221
16,0.1381310592698199,0.1290471735647169,0.35,0.4085703194141388
17,0.135705893731543,0.1190879343677375,0.32,0.4906994700431824
18,0.1319055232724973,0.1079056733998201,0.3,0.5204938650131226
19,0.1317346849931137,0.1062568171675932,0.29,0.5260014533996582
20,0.1267406838493688,0.1038229267854811,0.33,0.5354725122451782
21,0.127982079525079,0.1024827334587856,0.33,0.547400951385498
22,0.1203842381068638,0.1010571514903488,0.31,0.5294142365455627
23,0.1184761874164853,0.1016091595135502,0.36,0.5528897643089294
24,0.1186321772634983,0.1028447388592413,0.41,0.5706853866577148
25,0.116035995089582,0.1020519091289932,0.34,0.531826913356781
26,0.112332890810711,0.0906843323955091,0.4,0.5889021158218384
27,0.1134751386408294,0.0926858344573085,0.36,0.5949510931968689
28,0.1096771371045283,0.0929809234783811,0.33,0.6009908318519592
29,0.105925585212452,0.0869720392560554,0.31,0.6041677594184875
30,0.1051221499592065,0.0990432132730039,0.3,0.5801140069961548
31,0.1050377817984138,0.0867050440382149,0.38,0.6086034178733826
32,0.1004725882623876,0.0869890097212993,0.27,0.6188740134239197
33,0.1009001014062336,0.0825276118466409,0.33,0.629554808139801
34,0.0977517651872975,0.0838513201323606,0.41,0.6371949315071106
