                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     66,                 1.3773,                 1.8357,                 1.0848,                 1.1388,                0.68151,                0.65528,                0.70745,                0.37834,                0.69571,                0.66894,                0.71877,                0.36714,                 1.5169,                 2.0309,                 1.0944,                 1.1809,              0.0013565,              0.0013565,              0.0013565
                     67,                 1.4148,                 1.8738,                 1.1147,                  1.156,                0.69055,                0.64358,                0.70011,                0.38216,                0.70142,                0.65821,                0.71574,                0.36749,                 1.5105,                 1.9834,                 1.1043,                 1.1865,              0.0013466,              0.0013466,              0.0013466
                     68,                 1.4028,                  1.873,                 1.1191,                 1.1625,                0.66749,                0.64293,                0.67605,                0.37087,                 0.6791,                0.65203,                0.68484,                0.34384,                 1.5252,                 1.9077,                 1.1299,                 1.1929,              0.0013367,              0.0013367,              0.0013367
                     69,                 1.4117,                 1.8671,                 1.1062,                 1.1576,                0.68674,                0.64488,                0.70072,                0.37958,                0.69309,                0.65398,                0.70761,                0.35321,                  1.544,                 1.8987,                 1.1035,                 1.1904,              0.0013268,              0.0013268,              0.0013268
                     70,                 1.4129,                 1.8704,                 1.1236,                 1.1535,                0.66748,                0.65724,                0.68455,                0.36964,                0.67947,                0.66016,                0.69129,                0.34081,                 1.5291,                 1.9291,                 1.1115,                 1.1923,              0.0013169,              0.0013169,              0.0013169
                     71,                  1.393,                 1.8714,                 1.0978,                 1.1416,                 0.6713,                0.64293,                0.68988,                0.38061,                0.67369,                0.66603,                0.70155,                0.36383,                 1.4848,                 1.9833,                 1.1134,                 1.1688,               0.001307,               0.001307,               0.001307
                     72,                  1.386,                 1.8549,                 1.1012,                  1.145,                 0.6656,                0.64665,                0.69408,                0.38702,                0.67934,                0.65244,                0.70165,                0.35696,                  1.455,                 1.8888,                 1.0961,                  1.164,              0.0012971,              0.0012971,              0.0012971
                     73,                 1.4129,                 1.8656,                 1.1151,                 1.1516,                0.68276,                 0.6551,                0.70185,                 0.3853,                0.69326,                0.66518,                0.71107,                0.36001,                 1.4926,                 1.8941,                 1.0859,                 1.1762,              0.0012872,              0.0012872,              0.0012872
                     74,                 1.3857,                 1.8423,                 1.1242,                 1.1422,                0.67452,                0.65575,                0.69607,                0.38016,                0.68288,                0.66388,                0.69896,                0.34561,                 1.5073,                 1.8808,                 1.0916,                  1.186,              0.0012773,              0.0012773,              0.0012773
                     75,                 1.3953,                 1.8805,                 1.1051,                 1.1469,                 0.6768,                0.64683,                0.69614,                0.38008,                0.68735,                0.65691,                0.70704,                0.35304,                 1.4939,                  1.889,                 1.0968,                 1.1694,              0.0012674,              0.0012674,              0.0012674
                     76,                 1.3847,                 1.8319,                 1.0819,                 1.1396,                0.67782,                0.66114,                0.70441,                0.38085,                0.68564,                0.67415,                0.71793,                0.36713,                 1.5107,                 1.9678,                 1.0909,                 1.1811,              0.0012575,              0.0012575,              0.0012575
                     77,                 1.3891,                 1.8417,                 1.0726,                 1.1506,                 0.6775,                0.66475,                0.70142,                0.38406,                0.69748,                0.66657,                0.71019,                0.35638,                 1.4948,                 1.9062,                 1.0821,                 1.1759,              0.0012476,              0.0012476,              0.0012476
                     78,                 1.3988,                  1.842,                 1.0975,                 1.1488,                0.66176,                0.65496,                0.69462,                 0.3831,                0.66467,                0.66927,                0.70242,                0.35819,                 1.4828,                 1.9219,                 1.1084,                 1.1781,              0.0012377,              0.0012377,              0.0012377
                     79,                 1.3991,                 1.8803,                 1.1207,                 1.1455,                0.67276,                0.66123,                  0.693,                0.37287,                0.68317,                0.66797,                0.70192,                 0.3466,                 1.5296,                 1.8811,                 1.0966,                  1.187,              0.0012278,              0.0012278,              0.0012278
                     80,                 1.4037,                 1.8618,                 1.1015,                 1.1483,                0.69367,                 0.6478,                0.70414,                0.37889,                0.70927,                0.65821,                0.71429,                0.36325,                 1.5172,                 2.0006,                 1.0904,                 1.1777,              0.0012179,              0.0012179,              0.0012179
